Genes	tracking_id	AS1	D4CF1	ES1	FS1	AS2	D4CF2	DE2	ES2	FS2	AS3	D4CF3	DE3	ES3
DR1	13.527	41.1039	26.5943	34.6643	19.1928	19.6185	46.0424	25.0361	35.5678	19.5859	16.7296	54.4338	23.1211	33.843
DRAP1	80.9871	22.7123	14.0492	25.6454	27.211	103.074	20.5051	12.3696	21.9053	21.8809	13.1802	12.6106	25.3557	24.4237
DRD5	0	0	0.051299	0.050307	0.0749716	0	0	0.0718388	0	0.0794241	0.29206	0	0	0.0655863
DROSHA	4.7346	30.1232	37.4328	37.4316	12.479	6.72116	30.4186	39.7027	36.6593	12.3037	4.86204	32.9963	32.8297	34.2011
DSC1	0	0.0290706	0.0556256	0.0136379	0.0101622	0	0.0384376	0	0	0.0662488	0.0263313	0.149598	0	0.0237023
DSC2	29.1923	84.0319	50.3238	23.2475	28.5025	20.3981	104.871	50.494	24.1365	35.9266	17.8351	89.3329	34.4427	24.832
DSG1	0	0.0111954	0	0.0625337	0	0	0.0198311	0	0.0690158	0.0575234	0.021201	0.0286184	0	0.0452925
DSG2	27.0131	193.332	120.039	124.21	52.4893	35.9189	293.64	123.769	129.724	54.9731	62.9758	265.519	103.278	114.382
DSP	80.9087	101.209	57.3226	21.5386	71.4081	77.0087	115.956	59.3821	24.2124	80.6121	38.6204	110.928	53.7325	18.7264
DSPP	0	0	0.0809947	0.0529523	0	0	0	0.0189041	0	0	0	0	0.0151892	0
DTNA	0	7.29623	18.253	10.9222	3.7887	1.61405	3.95639	23.7532	11.0717	6.60389	1.61347	3.01808	18.4546	9.24038
DTNBP1	15.2603	11.4383	6.19464	9.30502	8.2316	18.6471	10.2912	8.55618	8.45651	10.2443	14.3216	10.1396	9.32526	9.78933
DTWD1	1.95572	12.1094	13.6348	16.3123	5.51888	2.98692	14.6602	12.8725	17.5521	4.85701	5.76869	21.8784	10.0846	15.5537
DUS4L	2.09546	9.50293	7.39292	8.94391	3.57567	3.12835	9.69003	7.24433	9.8032	3.82936	3.21947	12.156	6.15099	10.128
DUSP1	59.845	5.51393	5.93838	2.76168	115.068	76.8286	3.94112	6.73002	2.08719	78.2992	223.81	4.14883	5.47637	2.53076
DUSP16	26.7194	12.0774	9.63174	35.027	22.5637	27.1265	10.3223	10.7548	36.0616	33.3122	17.8921	11.4454	9.51371	35.2948
DUSP27	0	0.0612913	0.145459	0.114117	0.2977	0	0.12214	0.28518	0.188919	0.213762	0.0550899	0.0783382	0.196404	0.285156
DUSP5	8.54774	9.34335	54.56	9.70895	3.29334	35.2271	9.1698	66.8717	10.5856	21.7464	11.4605	10.651	49.7385	9.33753
DUT	6.36026	52.689	33.5771	56.7744	21.6815	9.92785	54.0479	29.6521	54.6932	22.9481	24.4356	68.1787	20.8165	62.81
DYNAP	0	0	0	0.209782	0	0	0.0285118	0	0.661509	0.118332	0	0	0	0.364664
DYRK1B	14.1219	1.75363	3.02363	1.63083	11.8017	9.64581	1.19891	2.11713	1.93625	14.2005	7.88894	0.678486	4.42284	1.7181
DZIP3	0.707075	15.3807	19.2034	21.4113	6.99758	0.224978	18.9292	18.8247	22.3543	5.99428	1.48107	19.8319	17.016	20.1485
EBLN1	0	0	0	0.0565559	0	0	0.161418	0	0	0	0	0.0517654	0	0
EBNA1BP2	29.7128	61.0263	47.7483	74.4451	16.2299	37.8163	58.7509	50.5813	72.0731	24.6448	16.5134	59.0544	46.1073	80.6795
EBPL	1.36142	45.1428	23.3315	51.7527	12.6816	10.3964	50.2735	21.2266	51.3631	15.619	45.5087	59.4073	18.9304	54.9904
ECT2	2.61424	57.9467	53.2008	63.1532	8.4062	0.929222	64.7286	54.8807	66.089	5.95982	7.99314	77.6313	39.6361	62.2094
EDAR	0	12.4105	0	0	0.934265	0	16.3709	0.0194556	0.0300732	0.859606	0.0789155	20.8379	0.0312647	0.0236831
EDNRB	0.231495	0.0863164	0.766149	8.09859	28.5024	3.10365	0.13405	0.975664	8.19236	70.3894	6.37698	0.0429969	0.888767	7.24247
EDRF1	4.09961	15.0497	14.2631	15.9197	6.32518	4.11923	16.4602	13.8763	15.4015	6.46823	3.3506	20.2515	11.6931	15.0665
EEF1D	302.411	116.862	32.7759	52.5802	77.746	634.955	112.769	33.0562	55.3561	102.794	284.136	70.8986	53.7776	58.7329
EFCAB13	0.852096	0.145501	1.90717	0.999417	3.83735	0	0.127651	1.54918	1.31208	3.08429	0.392494	0.205557	1.58152	0.943913
EFCAB14-AS1	0	0	1.23878	0.79536	0.730112	0	0.197937	1.41253	0.68643	0.595324	0	0	2.63746	1.40004
EFEMP2	2.18792	5.35703	1.91282	0.599321	18.285	6.46594	7.0691	2.26013	0.523167	7.25585	5.90368	2.49493	7.8302	0.458554
EFNA1	110.08	10.6495	0.57265	0.998582	54.006	182.654	15.6721	0.744679	0.973962	55.019	45.2662	5.94596	0.59832	1.24572
EFNA3	1.20144	9.85541	1.05914	2.25042	2.78552	2.29365	10.9026	1.38433	2.02517	2.32483	1.61104	6.02096	2.62182	2.19668
EGFR	1.74865	1.54438	0.578171	1.10361	13.7554	3.11578	1.22333	0.592792	1.38543	14.596	4.72441	0.880387	0.927137	1.1616
EGOT	0	0	0	0	0.0646904	0	0.0413171	0.0620165	0.0958606	0.137329	0.337399	0	0	0
EGR2	0.729554	0.637256	0.0859617	0.273999	1.33899	0.464257	0.272025	0.210678	0.232618	0.580192	6.02968	0.378482	0.120909	0.337283
EGR4	0	0	0	0	0	0	0	0.0359691	0	0.0397671	0.0487444	0	0	0
EID1	78.7846	154.32	146.023	139.175	95.3032	85.5819	144.032	128.994	135.547	65.5678	87.5268	185.289	98.5295	151.814
EID3	0	0.0925536	1.22928	1.54988	1.57119	0.952552	0.0820545	1.47601	1.8531	1.12319	0.836123	0	1.03735	1.45954
EIF1	335.456	355.254	374.183	268.101	156.828	728.823	301.716	382.92	246.828	244.461	332.115	352.579	278.843	265.988
EIF2A	36.2346	62.2795	42.4766	44.5542	21.8949	44.4815	66.5733	39.4225	46.2193	33.1838	18.8626	76.5124	31.4537	46.9678
EIF2B2	33.3623	29.5845	21.1675	24.1906	13.4223	36.1371	28.2627	24.3328	22.4138	12.499	23.6389	32.8384	17.6288	25.2516
EIF2S2	23.3687	38.3132	62.1496	68.5206	8.16626	37.8076	40.4629	57.5326	70.0936	10.5451	47.1303	47.3254	42.6566	73.1953
EIF3IP1	0	19.337	11.6685	15.2107	6.95884	0	16.9272	11.9565	15.0162	0	0	17.0516	12.7291	16.6164
EIF3J	24.1094	60.5419	44.2174	44.907	15.8715	32.7303	64.2777	45.8841	45.2303	18.3691	42.5706	83.0073	29.982	49.7181
EIF3M	120.397	301.219	198.434	297.498	76.5151	147.195	310.742	207.17	299.628	93.4008	55.0175	370.904	153.622	304.897
EIF4E	5.3112	19.0428	19.6257	21.8568	4.01838	7.13525	22.5634	16.7145	20.9023	4.54943	6.46114	26.752	11.9028	23.0601
EIF5B	28.9859	62.6303	78.7439	89.7187	23.207	53.4655	65.8564	72.4966	94.3362	20.5923	13.2813	80.1608	53.9817	95.2545
ELMOD1	0	0.905468	0	0.764522	0.206274	0	0.395021	0.0282042	0.916534	0.0155623	0.343987	0.610051	0.0453448	0.790522
ELOVL4	0	9.34955	8.58289	11.9367	3.02233	0	9.20884	7.86726	12.1185	0.724481	1.22016	9.96265	6.18955	12.902
EMB	45.5394	8.87803	59.253	25.3138	1.30946	26.9305	8.86335	53.1011	27.3649	34.5953	17.8065	10.4519	37.2144	25.2056
EMC2	40.4768	69.0156	82.434	49.6136	23.3696	46.8326	71.933	72.8857	51.6075	30.5567	13.4689	84.487	48.8629	50.5151
EMC6	42.2259	20.4992	18.8817	24.2014	15.5975	46.6737	16.7123	13.7495	24.5181	16.0608	69.2163	18.134	17.8669	24.0411
EMP3	4.59587	23.5681	5.70469	10.2272	29.1336	17.5479	25.6139	4.49371	9.06848	9.50056	23.9799	21.1221	9.52806	9.80065
EMR1	0	0	0	0	0.468896	0.998954	0	0	0.0500326	1.14631	0.0876899	0	0	0
EMR4P	0	0	0	0	0.241574	0	0	0	0	0.0852752	0.0835849	0	0	0
EN2	0.296087	11.7336	0	0.0171211	0	0	1.74289	0.195593	0.0377917	0	0	2.06856	0.0196445	0.0297616
ENKD1	7.8259	1.8037	0.334096	1.02386	6.46694	2.71643	1.28579	1.22815	1.22039	5.53527	8.58653	1.38696	1.87962	0.925481
ENO4	0.710575	0.30876	0.879312	0.34903	0.749721	0.904368	0.390659	0.908879	0.611804	0.858664	0.0793902	0.319466	0.871615	0.410426
ENOSF1	19.3509	5.1612	8.06027	8.14256	17.8761	15.0729	5.53437	8.89498	7.83198	47.8943	7.81332	5.85488	8.32975	7.92236
ENPP1	1.43331	12.0406	9.68283	12.7262	2.72909	0.995023	9.9531	10.8327	14.4286	4.87315	0.538573	11.0472	9.68261	11.9401
ENPP2	19.2144	13.4219	2.61185	2.12689	12.1583	3.95692	17.9452	3.74594	2.17288	14.08	38.7489	23.7707	1.92153	2.26449
EP400NL	0.710908	0.659394	1.16846	1.22771	3.01768	0.904793	0.350406	0.759712	1.03881	0.840987	1.50945	0.412031	1.73735	0.746944
EPB41L3	104.218	13.1573	31.8567	8.76663	15.9733	75.6429	10.0512	35.5692	9.60587	11.1791	27.6572	10.1116	26.6522	7.75149
EPB41L4A-AS2	0.795586	0.0491508	0.373269	0.137269	0.613384	0	0.130595	0	0	0.253255	1.68934	0.125642	0.157501	0.0795381
EPDR1	11.5814	4.18518	4.32877	7.50805	5.48633	30.2868	5.45748	4.53005	7.63735	3.0577	16.2515	5.94738	3.47319	8.46583
EPHA6	0	2.66743	0.929816	1.21663	2.11229	0	2.79626	1.04414	1.51088	0.541333	0	2.50444	1.04694	1.03495
EPHX2	268.681	9.99177	1.7565	5.65568	56.3347	150.719	12.9465	1.27089	5.16465	149.684	29.1327	10.0905	2.00936	4.89067
EPN2	3.96353	10.6284	13.1919	9.90881	13.0298	4.84868	10.3488	12.0755	9.16865	8.93989	12.2223	10.1752	13.0495	9.70541
EPN2-IT1	0	0	0.179321	0.0878337	0	0	0	0.251038	0.484738	0	0.344439	0	0.201558	0.0764385
EPRS	9.41633	76.6792	61.1882	96.2192	28.865	19.2251	78.7492	64.4765	102.195	26.4605	27.548	91.125	47.1805	90.449
EREG	0.213374	0.0132655	0.402972	0	0.239331	0	0.0117489	0.31743	0	5.82366	0.810474	0.0226067	0.25505	0.0107334
ERG	0.710898	1.52224	0	0.21771	2.21	2.92559	1.35951	0.0173404	0.317949	1.75777	7.62247	1.07453	0.0938996	0.255527
ERI3-IT1	0	0	1.51588	1.22146	4.61426	0	0.467305	1.04284	1.6851	1.47398	1.35027	0.279501	1.2494	0.95773
ESCO1	4.61576	16.7656	22.7253	23.7615	9.58572	6.43409	18.189	19.4907	25.3682	9.50972	4.51816	21.2482	17.1054	23.7147
ESR2	0	0.137798	0.597469	0.464036	0.190495	0.91943	0.122044	0.740081	0.414441	0.168977	0.362674	0.123965	0.454608	0.564272
ESRRG	7.70646	0.909384	0.644371	0.804507	1.05446	4.21903	1.07247	0.590412	0.92138	4.65289	2.16572	0.882924	0.523921	0.804067
ESYT3	0	0.221302	1.0504	2.94864	0.364708	0	0.306253	0.680329	2.50112	0.304633	0.223713	0.153212	0.842113	2.78663
ETS1	5.1665	6.71178	39.4121	26.0856	16.3038	10.9665	6.36694	39.6925	27.093	12.1015	22.5289	5.74026	30.3969	28.2599
ETS2	142.694	13.4974	50.1882	13.0409	54.9107	154.62	12.4214	51.0474	12.31	69.3186	120.919	10.7848	49.2904	14.0019
ETV5	0.242243	45.7839	19.8661	18.9073	2.7266	0.308309	50.0038	21.3556	17.8199	1.8571	2.13798	46.4652	19.7802	16.9327
EVPL	38.4234	0.0183884	0	0.0171185	22.4723	16.3635	0	0.0122227	0.0283394	19.5548	9.41019	0	0.00982074	0.0148785
EWSR1	107.327	90.7647	129.143	139.859	55.7207	101.929	92.19	146.283	125.218	63.5617	70.6411	91.2112	137.179	136.752
EXOC1	19.3548	21.8856	30.1896	18.1662	14.7616	17.0327	24.622	28.255	19.4295	16.2809	9.60227	27.2086	23.2991	18.0398
EXOC6	4.21597	9.84737	20.9848	6.25821	6.63513	5.7235	8.1654	19.011	6.51225	8.20035	6.5942	12.0216	14.3796	6.06095
EXOSC10	24.6881	53.3873	58.3004	50.0369	22.4385	19.8789	56.0197	60.3935	48.9124	22.4261	7.56443	57.1331	57.8451	50.1661
EXTL3	4.76174	20.956	16.4332	24.0383	7.17588	2.26989	18.704	18.4355	24.6514	4.62103	17.5909	22.2202	18.3978	26.9809
EYS	0	0.0904066	0.214572	0.0999448	0.280495	0	0.0924122	0.232877	0.133531	0.424383	0.0912534	0.0818478	0.133958	0.105155
F13B	0.470242	0	0	0.0271403	0.0606669	0.59849	0	0	0.0599072	0.342844	0.105085	0	0	0.0235889
F3	7.93076	4.34771	11.2151	3.70259	14.6549	12.6533	3.3553	10.4084	3.41562	21.8708	20.5334	2.99258	10.5111	4.38651
FABP5P3	0	0	0	0.167842	0	0	0	0.11984	0	0	0	0.153625	0	0.14588
FAF2	10.949	29.3909	50.2444	28.0962	19.0342	7.52496	28.4663	51.7219	27.7776	22.1269	18.617	32.2701	39.6966	27.9995
FAM105A	2.34282	4.01305	2.60483	2.94562	4.96897	3.33257	3.44035	3.08923	3.33025	4.68819	6.69697	5.15842	2.14326	2.7822
FAM111A	20.0153	4.69732	5.71903	15.8828	21.2731	16.5043	3.8928	5.1447	18.0349	28.6251	16.2547	4.40198	4.9409	15.588
FAM111B	1.20171	16.2335	18.4548	20.9961	4.85222	1.14709	14.2116	17.5071	23.1155	4.90413	5.36992	17.0438	12.5866	23.6863
FAM115A	2.93779	8.83933	7.15761	3.91068	4.08381	2.19942	9.58995	6.6637	4.38778	5.7352	3.8997	9.81202	6.97002	3.98658
FAM120A	42.2765	15.5301	14.3017	16.5357	32.7026	40.8891	16.3282	13.4672	16.2076	39.5253	59.8855	17.8765	12.4267	16.5842
FAM120AOS	13.6515	15.0321	18.2729	16.7463	13.7477	12.9127	14.7742	18.1258	15.8923	14.5174	14.9815	20.8927	13.2792	15.4821
FAM138A	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM138D	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM13C	0	2.76761	5.5749	0.763508	1.42977	0	2.62146	5.90878	0.850031	0.544625	0.553669	3.50215	3.37733	0.657548
FAM154B	0	0.140398	2.28479	0.280076	0.194815	0.822174	0.0710556	2.50636	0.226679	0.206244	0	0.0170902	1.32827	0.292113
FAM159B	0	2.692	66.1511	2.57769	0.0532904	0	3.47418	58.0775	2.68684	0	0.419579	3.4735	46.7466	3.11166
FAM162A	182.692	173.65	40.2447	77.6403	44.8764	107.611	233.484	37.2851	72.5641	41.8339	39.5018	233.462	29.5626	79.1646
FAM175A	3.56721	46.1034	17.8037	21.6668	7.96613	1.93373	61.3424	15.443	22.8155	7.29588	5.46232	68.4569	13.9276	20.6815
FAM177A1	42.4166	14.4202	35.4486	13.3393	18.4288	32.2647	13.5001	33.0333	12.6481	12.6432	14.2347	15.5138	24.434	12.2677
FAM179B	2.96857	6.03583	4.92706	2.88641	7.97264	1.98852	5.54379	4.70326	2.96591	8.16073	3.00211	6.37705	4.38115	3.15359
FAM183A	0	2.99983	0	1.57087	0.259121	0	0.830276	0.498493	2.50424	0	0.348139	2.39636	0	1.51702
FAM188A	13.5116	19.7063	36.4904	11.5759	15.6763	11.0945	21.1404	37.0859	10.1374	10.2902	7.54839	26.6268	26.131	11.636
FAM198B	1.23381	17.8477	0.364096	0.107098	23.1541	3.92583	13.1379	0.662863	0.078793	18.4704	11.0731	12.5372	0.177514	0.0206635
FAM199X	8.15974	16.0739	18.6029	9.88974	10.401	6.4907	14.6017	16.675	10.0264	9.64729	8.95865	15.5757	13.9914	9.75115
FAM19A1	0	0.383317	0	0	0.0797464	0	0.238149	0.0509559	0.118149	0.253736	0	1.1418	0	0
FAM205A	0	0	0	0.0133448	0.00994676	0	0	0.0190565	0	0	0	0	0.0306232	0
FAM208B	5.26212	15.6786	18.0455	22.964	9.23687	4.13235	16.7621	18.4992	24.7717	6.75453	5.65319	19.9383	15.1244	21.2728
FAM20A	0	0.184529	37.5903	0.671577	3.61542	0	0.0742956	36.883	0.896349	7.63171	1.41774	0.0714778	38.7344	0.638015
FAM215A	0	0	0	0.0948481	0.0705488	0	0	0	0	0.225874	0.37227	0	0	0.164874
FAM216A	1.4414	28.5187	5.83754	14.0628	3.12067	0.917256	29.3233	6.81238	13.3687	1.44274	3.22159	43.0952	4.3789	15.0349
FAM219B	8.18754	22.5906	22.5441	21.9285	19.5198	11.4985	24.109	24.3891	20.0929	15.4691	18.8307	23.5832	22.931	21.3439
FAM222A	2.25325	1.75899	4.13656	0.186081	3.6473	0.409682	1.91197	4.62364	0.164296	3.11249	7.40845	1.58397	4.2061	0.258771
FAM227B	0	2.20687	1.74955	1.37945	0.920226	0	2.1783	2.16329	2.19672	0.986824	0.124208	3.28123	1.49855	2.35406
FAM228B	0	3.46036	2.78119	1.58785	2.85865	2.09779	3.80797	2.1742	1.88559	2.29763	2.14748	3.7376	3.09887	1.31792
FAM229B	0.383343	5.89956	2.57439	3.16683	3.86169	2.43946	5.11976	2.34019	2.9574	1.50306	1.32774	5.53368	2.15982	2.92568
FAM230B	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM231A	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM3B	269.626	0.226582	0.967935	1.74024	3.69163	254.408	0	0.602439	1.80343	13.8549	34.7705	0.289602	0.48405	2.06189
FAM46A	21.4606	3.51598	1.25679	1.45474	14.9859	19.0972	2.15291	1.26951	1.69473	16.5437	6.58812	3.02366	0.962078	1.9317
FAM47B	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM66E	0	0	0	0	0	0	0	0	0	0.0702333	0	0	0	0
FAM71D	0	0	0	0.103342	0.128309	0	0	0	0.038018	0	0	0.0315294	0.0790484	0
FAM71F1	0	0.03906	3.26726	10.8457	0.0875854	0	0.173013	4.11479	12.3972	0	0.0705354	0	3.89919	10.7229
FAM71F2	0.51054	0.0105655	0.582809	0.118231	0.286466	0	0.0187304	0.450291	0.0652334	0.287452	0.247137	0	0.146966	0.102757
FAM81A	0	0.287679	0.0341365	0.301288	0.474051	0	0.207017	0.0717069	0.498778	1.59771	1.29349	0.536215	0.134436	0.465535
FAM86B3P	0	0.593393	3.36786	3.56759	2.02674	1.96536	1.54472	2.85626	2.44621	2.88408	0.548332	1.18887	4.59167	3.16125
FAM92A1P2	0	0.156427	0.148496	0.169895	0.0723421	0	0.300179	0.103976	0.107146	0.0191578	0	0.222149	0.111391	0.0843794
FAM9B	0	0	0	0.127201	0	0	0	0	0	0	0	0	0	0
FANCI	3.46513	56.7332	42.3646	55.7392	7.46687	1.25759	60.9499	43.7792	59.4444	7.21893	4.19645	76.1822	33.1146	55.9681
FANK1	1.74121	2.68709	2.95897	0.350212	2.08632	1.10804	2.99866	4.07229	0.496947	1.22674	0.973006	2.10646	5.10896	0.260902
FAR1	42.4296	29.2102	68.0263	45.4113	27.4015	21.79	32.277	65.4784	46.92	21.985	19.8125	39.4742	51.8941	47.2786
FAR2	11.6639	6.18784	15.7124	15.9902	12.2263	7.26284	6.2713	15.3297	17.9248	8.9369	14.1566	5.75134	13.8786	15.8068
FASTKD1	21.0818	18.583	19.6828	29.4896	7.03009	16.4217	22.2132	20.2104	30.5622	7.84481	7.77818	26.7543	15.7925	29.3165
FBL	33.679	445.793	182.377	382.999	85.8389	119.768	503.812	188.343	374.765	91.1967	109.94	371.736	206.319	448.307
FBXL3	23.7228	12.4215	17.954	7.3988	20.5481	28.3954	12.7884	18.5888	8.63442	19.1843	17.4481	15.5773	12.3685	8.43224
FBXL7	0	4.83016	9.54919	8.7948	7.08555	1.45438	5.67459	8.57414	9.10801	1.95578	3.75267	7.19039	7.79967	8.33366
FBXO16	0	5.63079	3.12298	4.65258	0.662108	0	4.92428	4.44052	4.61822	0.664159	0.28815	5.47282	3.62733	4.05565
FBXO22-AS1	34.1176	51.3704	17.6686	59.039	15.5226	30.5735	67.351	26.3019	48.1837	12.1702	35.528	39.7777	37.5731	50.7018
FBXO32	5.00142	0.124714	0.053698	0.242429	8.95544	4.18586	0.00834275	0.0752016	0.222983	1.64722	6.62025	0.0481984	0.0805652	0.144949
FBXO33	4.19862	4.88955	9.19314	5.08219	3.03889	2.91475	5.09787	8.9771	5.30417	3.73728	3.56052	5.55172	6.54112	5.89597
FBXO38	14.6329	15.0768	19.4837	13.8875	11.3757	7.58781	17.2285	21.8224	15.6137	13.1331	7.54402	19.4428	16.6151	14.2933
FBXO7	104.864	59.0189	70.9055	50.6566	42.8563	75.2472	62.9773	67.9201	50.437	43.8745	49.7966	70.0466	62.0728	51.5748
FBXW8	1.27188	12.4643	8.68053	8.68173	7.10835	1.34897	13.5708	8.45434	8.13597	6.35467	4.26185	12.9773	8.48645	7.57001
FCAMR	1.11866	0	0	0	0.442249	0	0	0	0	0.559326	3.56376	0	0	0
FCER1G	4.99941	1.66804	0.575805	0.988174	15.6267	44.5402	0.67152	1.8143	0.779005	16.6468	46.143	0.258421	1.78171	0.736173
FCHSD1	7.5812	1.82094	1.50925	4.1563	3.55935	10.2837	1.86714	1.88361	4.02509	4.34642	3.49957	1.23317	3.92521	3.96897
FCRL5	0.364549	0	0	0.601573	0.015721	1.39213	0	0	0.628991	0.033258	0.814608	0	0.0120992	0.568717
FCRLA	0	0	0	0	0.0283355	0	0	0	0	0.0501046	1.54847	0	0	0
FCRLB	0	0.124656	0	0	0.172895	1.71015	0.0735908	0.055222	0.0426726	0.505054	0.599901	0.106213	0.0443647	0.0335995
FER1L6	3.38842	0.0602222	0.114337	0.00934387	9.79899	1.64287	0.0533374	0.0934018	0.0206249	9.09051	0.342481	0.0231993	0.032163	0.0081212
FER1L6-AS1	0	0	0	0	0.0192841	0	0	0	0	0	0.0500906	0	0	0
FGA	0	0.299286	0.222176	0	6.32611	0	0.492305	0.279412	0.0300577	13.65	0	0.324065	0.0624977	0
FGB	0	0	0.0343115	0	3.27692	0	0	0	0.0185663	70.3578	0	0	0	0
FGF13	0.545715	24.807	51.7901	22.7202	21.39	1.86339	23.9776	48.8081	22.4358	2.20848	10.2392	25.6304	43.5383	23.4678
FGF13-AS1	0	1.39949	10.0969	6.51423	0.516941	0	1.40477	10.1706	5.08063	0.206709	0.680707	1.59001	5.8798	3.54808
FGF6	0	0	0	0	0	0	0	0	0	0.0803513	0	0	0	0
FGFBP1	0.82341	1.16965	0.193104	0.426081	0.10577	1.04798	1.98179	0	0.626998	0	4.3251	0.953311	0.0543199	0.617213
FGFBP2	0	0	0	0	0.841293	1.25281	0	0	0.124708	0.0447106	3.85072	0	0	0.147314
FGFR1OP2	23.4107	23.188	24.2784	22.167	14.1745	23.8102	22.0201	22.4078	21.3787	17.8834	12.5125	28.4008	16.4454	22.2221
FGFR2	0.733082	8.88773	16.1728	42.772	19.9352	0.68891	12.8401	16.433	43.8306	10.6348	2.05797	8.61959	18.5792	40.5847
FGG	0	0.120836	0	0.0374904	4.97185	0	0.0356676	0	0.0413775	64.4501	0	0	0	0.0651746
FHL1	3.14102	31.638	11.5172	34.4269	47.8803	93.0917	24.3005	9.54371	32.9907	19.9738	59.6623	27.2895	13.0779	31.8584
FIBIN	0	0.419039	0.119338	0.0780199	9.78278	0.4295	0.11134	0.0835598	0.150688	5.46352	5.16536	0.232087	0	0.152574
FIBP	97.6857	27.9233	21.5827	32.4487	18.8972	84.8583	26.0613	23.9547	30.6554	21.7612	12.823	26.5323	27.6168	32.3669
FIGLA	0	0.113292	0	0	0	0	0	0	0	0	0	0	0	0
FKBP1A	120.411	157.515	123.197	134.348	54.0545	100.279	158.929	115.111	135.867	89.5829	204.988	209.6	87.6348	138.672
FKBP1A-SDCBP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FKBP1B	82.3204	21.0847	14.8799	35.8904	7.29459	66.6558	25.2075	17.1487	35.357	2.14434	24.9921	24.8425	21.0685	34.1517
FLI1	0.293046	1.23764	0.0294873	0.0723115	2.84624	5.09139	0.963319	0.0725955	0.0935112	2.27034	6.97057	0.529571	0.0388858	0.0883697
FLJ12825	0.50528	5.88749	0	0.0146157	0.261449	0.321542	7.84247	0.0417427	0	0.0461115	0.0282249	11.6787	0.0335397	0.0127032
FLJ25758	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FLJ37035	0	0.35368	0.191858	0.494957	0.383691	0	0.251514	0.148515	0.259564	0.347048	0.384415	0.287779	0.00960481	0.265733
FLJ37201	0.819473	0.373367	0.0966642	0.521372	0.506344	0	0.330682	0.225613	0.610291	0.498499	0.152587	0.563976	0.217533	0.549272
FLJ39080	0	0	0	0.0853202	0	0	0	0	0.0627762	0	0	0	0	0.0494372
FLJ41941	0.435052	0	0	0.0251188	0.0187171	1.1074	0	0	0.0277226	0.0793143	0	0	0	0
FLJ42102	0	0	0	0.0279026	0	0	0	0	0	0	0	0	0	0
FLJ46284	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FLRT2	0	6.10004	17.2844	1.48823	16.262	0.172099	4.94809	17.2253	1.78081	4.51982	2.79456	6.1441	14.9457	1.6543
FLT1	0.149852	6.05438	9.00169	53.1331	3.60513	0.884698	4.53259	11.835	55.7299	2.6721	7.86533	4.88783	9.17147	50.3146
FMR1NB	0	0	0.136377	0.0668701	0	0	0	0	0	0	0	0	0	0
FN1	0.245198	474.174	414.842	31.4283	126.217	3.54824	232.555	406.108	30.9075	99.951	17.6999	236.935	502.232	24.9439
FNDC3B	3.50012	20.7759	29.5217	11.1668	15.095	4.4547	22.9836	34.5212	12.548	11.2648	6.9904	19.4249	25.2157	11.1364
FOLH1	172.661	0.125499	0	0	31.1544	205.424	0.0505347	0	0	130.444	18.2463	0.213876	0	0
FOLH1B	7.49247	0	0	0	4.94422	6.13021	0	0	0	0.0975071	0.777402	0.0282518	0	0
FOSL1	1.29565	1.28276	0.532751	4.32886	0.0277983	2.47352	0.887585	0.532901	4.20098	0	4.41594	1.09302	0.770722	4.44355
FOXD3	0	0.0629681	0.537978	3.22407	1.85619	0	0.0278847	0.502254	3.1701	0.185157	0.851503	0	0.168148	3.26073
FOXN3	35.2655	11.4252	12.296	29.3394	11.1183	45.825	13.4086	11.7822	32.461	14.6035	15.6617	11.9297	11.6753	28.8518
FOXN3-AS1	1.09159	0.403339	0.382888	0.688387	0.698799	5.55721	0.059538	0.536194	0.414406	0.693683	2.44032	0.687359	0.430825	0.761486
FOXO1	2.55745	4.45398	8.93951	25.3818	8.06566	6.50987	2.90224	10.9822	27.7405	5.44858	9.48532	3.7771	8.21236	24.7892
FOXP4	12.718	2.16013	3.94446	1.48407	26.5945	14.0183	1.12042	3.62328	1.63792	51.6927	8.47853	0.403113	7.20682	1.6729
FOXR2	0	0	0	0	0.0630001	0	0	0	0	0.216818	0	0.0193446	0	0
FRA10AC1	4.58645	10.7609	16.4139	8.95724	4.88311	2.91865	10.5756	13.6564	9.48863	6.6041	1.90328	12.6878	11.9722	9.71088
FRG1	30.6822	28.3286	36.2548	23.0513	12.4086	26.0334	27.0724	33.9403	20.985	16.5531	5.46208	33.8534	21.8912	24.1665
FRG1B	14.1571	0	0	0.0736291	7.61661	9.8281	0	0	0	13.7701	5.75506	0	0	0
FRG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FRG2C	0	0	0.000439852	0.0588695	0	0	1.88632e-05	0.00200345	0.110564	0	0	0	0.262247	0
FRMD6	0	8.68568	13.9648	5.74622	6.52702	2.47231	8.27519	15.0757	5.83698	2.98358	3.37846	9.16203	9.97987	5.63011
