Genes	tracking_id	AS1	D4CF1	ES1	FS1	AS2	D4CF2	DE2	ES2	FS2	AS3	D4CF3	DE3	ES3
SYT16	0	0.140063	0.113967	0.707832	0.263762	0	0.177215	0.106399	0.863437	0	0.0360002	0.119346	0.213725	0.566641
SYTL2	18.307	1.89568	1.06648	4.43466	29.5447	11.2747	1.27926	1.68735	4.87674	17.7661	6.98268	1.44287	0.792988	4.62962
SYTL5	4.59226	10.7047	0.51982	0.485468	3.1881	4.27054	11.6199	0.75913	0.534413	1.39037	0.796543	9.54336	0.526775	0.527457
TAAR9	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0561941
TAF1A	0.595396	17.4106	6.56211	6.15894	3.55532	0.757782	21.4268	8.78557	6.05614	4.08418	1.15998	27.3201	6.11315	6.15911
TAF1A-AS1	4.17187	3.23979	4.38037	1.78863	1.65565	5.11683	3.88726	2.31547	1.75648	1.28766	0.749094	3.25243	1.63541	2.03613
TAF1D	11.163	63.0331	90.5859	56.163	33.5175	18.5791	70.1476	75.5498	58.1175	37.9799	14.6833	71.5978	56.9093	63.0549
TAPT1-AS1	5.7784	14.21	3.69459	8.32142	18.8006	1.05061	14.7617	3.0672	7.05164	22.6984	2.62861	5.3486	11.2947	9.71559
TAS2R30	0	0	0.736946	0.144534	0.0537858	0	0	0	0.0797568	0.0572653	0	0	0.0829514	0.0628095
TAS2R46	0	0.0808342	0	0.075255	0.112005	0	0	0	0.166105	0	0	0	0	0
TAS2R5	0	0.992573	1.41337	2.0213	3.61175	1.28092	0.934042	1.31951	2.03962	3.33666	0.224982	0.792897	1.32527	1.00389
TAX1BP3	411.414	15.3746	16.5518	22.2843	59.9241	360.259	13.6166	16.8673	24.0406	61.2949	98.8772	11.3008	23.6351	23.2202
TBC1D22A	16.8234	3.08972	1.71458	2.39182	6.8	22.0806	3.64383	3.03919	2.36036	9.90675	12.6417	2.53238	3.88692	2.3818
TBC1D23	28.045	12.4235	17.5514	13.0702	14.1957	26.4397	12.4152	17.8071	13.9061	16.4701	9.74768	14.0873	13.5524	12.9914
TBC1D3H	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TBC1D9B	26.5249	7.82481	7.5794	6.72071	25.7774	23.4845	8.10888	8.38447	6.44721	25.8786	36.2246	5.45509	13.7015	6.95768
TBX20	0	0	0.687931	0	0.034774	0	0	0.770536	0.0515341	0.0738472	0	0	0.541729	0
TCEANC	0.541018	1.20657	1.90899	1.34165	1.65044	1.37714	1.06863	1.11389	1.72177	0.911752	1.0277	1.57071	1.53939	1.35592
TCP11L1	12.4597	14.3995	20.5503	7.51238	7.11453	8.74994	15.8349	18.083	8.31558	4.7559	3.69779	15.1314	22.5321	6.70484
TCTEX1D2	4.05279	40.8942	20.8764	17.6933	6.32718	10.3162	36.3286	23.1582	18.6155	5.46546	1.68867	47.1623	19.5184	20.1828
TDP1	1.13818	19.489	16.0715	27.7223	4.78154	1.4486	20.7982	15.6949	26.7706	5.75873	3.78126	23.8923	16.0195	27.5311
TDRD12	0	0	0	0.347982	0.259206	0	0	0	0.0426726	0	0	0	0	0.100816
TECTB	0	0	0	0	0.0157379	0	0	0	0	0.0666617	0.0408353	0	0	0
TES	67.8371	33.4818	36.6101	18.7232	45.0437	75.8458	35.5693	36.0168	18.8739	26.6192	34.9162	32.8738	27.3841	17.6369
TET1	0	17.2431	16.25	17.3162	2.30138	0.127925	20.9793	16.8178	19.4583	2.05206	0.381759	21.9269	15.3373	14.6808
TEX36	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TFAP2A	0	1.9916	0.0756383	0.0370855	0.815359	0	0.435475	0.132407	0.0204629	0.248732	0.250697	0.645442	0.0851085	0.0161138
TFAP2A-AS1	0	0.184547	0	0	0	0	0	0	0	0.0785665	0.0965859	0	0	0
TGIF1	14.0287	61.2429	142.472	154.75	28.9211	21.0215	60.6684	138.458	147.997	31.2802	39.8173	60.4702	133.516	155.773
THOP1	56.045	16.5603	6.17425	11.9001	8.34708	41.0533	18.6329	7.58221	10.7177	7.88528	25.1377	9.82637	14.7763	12.5694
TIGD4	0.417131	1.94069	3.93021	1.85484	0.610301	0.530894	2.65844	2.88952	1.86101	1.34999	0.419458	2.40328	3.20614	1.88431
TIGD7	2.34292	5.54847	5.0081	4.30158	4.79632	2.60916	5.15583	5.12697	4.7101	4.39541	2.3558	5.42531	4.15832	4.66603
TLL1	1.46825	0.35943	0.0315374	0.077319	1.80815	0.56987	0.0294239	0.0110412	0.182046	0.493699	1.98315	0.14154	0.150815	0.0940823
TLR1	0.714348	0	0	0.0412795	1.13822	0.454585	0.0196363	0.0294737	0.0227792	1.28668	2.11501	0.0188915	0	0
TM9SF4	8.00716	40.3372	33.6863	35.0326	35.3151	9.87246	49.0712	38.099	34.1426	44.0726	20.0716	38.8096	46.408	32.2729
TMED9	36.7522	119.001	98.0203	80.4563	68.0636	47.7924	126.729	100.588	73.4307	66.5602	124.559	89.581	118.517	86.6617
TMEM126B	92.2189	58.6597	67.0332	85.3165	27.8893	52.2449	60.7045	65.4492	85.0871	37.1189	39.8634	78.3463	43.1073	88.8224
TMEM132B	0	1.16665	1.93228	17.8143	0.56922	0	0.25282	2.60785	18.6159	0.159635	0.570402	0.350639	1.78424	16.4185
TMEM136	0	8.83252	7.43366	6.35779	2.8205	0.642908	9.54943	7.90053	6.85345	1.61179	1.43897	10.6023	7.2508	6.57348
TMEM160	4.27347	0.910853	0	0.121136	8.82401	62.548	1.4982	0.345965	0.534769	8.76893	3.5849	0.887	1.66787	0.526424
TMEM161B	6.64118	8.78712	9.90942	9.57195	8.00091	9.94401	9.12885	10.3323	10.5712	11.786	7.36592	9.53931	7.89182	10.7954
TMEM161B-AS1	11.5781	7.32314	2.5201	8.85373	3.06905	5.35846	7.66176	1.63796	9.35167	2.665	3.64712	7.46306	2.9784	9.04085
TMEM170A	4.48597	20.9197	17.5651	21.2104	20.1428	2.85471	23.6035	21.202	22.2031	20.8166	12.9121	27.1794	17.773	17.597
TMEM171	9.87774	0.276692	0	0.515615	2.38151	4.55858	0.24506	0.147133	0.626042	13.8146	36.4319	0.188612	0.177329	0.448094
TMEM212	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM30B	25.172	0.512364	2.73427	8.41805	16.806	27.2174	0.637758	2.77975	8.75	19.8347	36.7323	0.471977	2.75119	8.68348
TMEM39A	2.80843	14.3193	17.1218	11.4719	9.50333	2.80843	14.1405	17.5274	10.9954	9.72827	5.78191	15.5173	12.8791	11.5069
TMEM60	14.2963	39.7377	27.3137	34.3802	20.4769	16.3758	39.5456	21.224	32.5363	22.2762	28.4505	52.2475	22.8626	33.1464
TMEM87A	8.30565	22.9693	26.7102	28.0365	26.8415	10.1937	23.3578	29.3625	25.3368	24.7133	17.6346	27.2514	21.0191	26.9054
TMSB10	1452.64	1504.04	3405.43	886.479	682.73	1839.86	1284.23	2886.51	837.178	617.161	1572.62	1177.79	3196.38	1014.04
TMSB15B	2.08471	41.4098	61.7386	17.6195	5.71374	0	33.1881	55.894	16.0526	3.38565	5.596	41.7788	42.6035	17.6778
TMX1	4.11707	41.1814	23.376	49.8133	9.88007	6.47282	46.1383	24.2916	50.554	13.6594	13.6633	57.0855	15.6433	54.7431
TNFAIP8	6.83686	17.0471	58.958	15.5615	10.5036	12.7125	18.3576	48.6465	16.3378	5.89607	6.9917	24.2671	36.5491	16.9528
TNFRSF11A	21.7014	1.45803	3.43452	8.9477	11.4402	17.4783	1.59027	3.28898	8.10006	13.1656	28.0454	1.89807	2.65721	8.47594
TNFSF15	13.7114	0.132687	0	0.0705838	1.50582	14.735	0.0923347	0	0.0389492	3.32384	0.800611	0.0242255	0.0202451	0.0843536
TNFSF18	0	0	0.204815	0	0.0746879	0	0.0955444	0.143411	0	0.159512	0	0	0.115229	0
TNIK	28.6446	6.35313	4.22588	20.1674	5.33103	17.8681	4.66695	4.29193	20.805	12.0503	6.3023	6.5093	4.17115	18.5411
TNPO1	15.5988	68.2666	69.3881	79.3373	23.9102	15.5371	68.4453	73.5561	84.5399	25.4446	13.4353	84.4383	51.3539	79.7312
TNRC6C	0.980477	4.82127	4.49032	4.02739	3.66808	0.708756	5.07252	4.78395	4.21557	2.24985	2.64368	4.64896	5.52174	3.5347
TNS4	0.244127	0.19724	0.086418	0.141245	0.0105277	0	0.174691	0.242039	0.140298	0	2.26371	0.142209	0.2593	0.110486
TOMM20L	2.37969	1.87907	1.37224	2.69123	0.901008	0	3.07246	0.76862	1.78212	0.535789	0.266278	3.81828	1.23515	2.10517
TOMM40L	26.7162	5.97622	6.91496	9.11945	5.22129	23.9112	5.91567	6.29572	7.5582	5.78255	19.2203	6.06865	7.07654	9.04907
TP53BP1	0.942425	35.1137	61.4005	40.6935	19.1127	0.599692	34.7207	66.883	41.2097	12.3872	5.1062	39.5756	51.4146	36.7682
TPGS1	26.1676	0.19347	0	0	6.21265	50.6225	0	0	0	7.79402	23.867	0	0	0
TPTE2	0	0.130847	0	0.0609047	0	0.981071	0	0.0869733	0.067218	0.0698319	0	0	0.0356343	0.0366366
TRAM1	35.2586	72.8765	104.725	60.2761	114.737	48.1986	65.335	99.7648	59.6719	116.586	59.5629	80.8903	76.7601	58.6217
TRIB2	15.0611	43.445	20.2105	52.8863	25.0386	6.39329	35.0673	15.9271	51.4806	4.72657	16.4993	36.3765	14.1046	53.4074
TRIL	0.194512	3.37459	1.01042	2.06058	3.97842	0	2.09966	1.10948	2.08777	1.34069	3.17259	3.15371	0.775174	2.45644
TRIM38	6.95714	0.29208	1.02693	0.604242	5.93053	6.64091	0.220365	0.81972	0.811367	11.3862	9.19052	0.221225	1.23638	0.603952
TRIM51HP	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIM77	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIQK	8.02444	16.4027	11.1817	10.276	15.5167	5.89987	17.4447	9.09377	10.8739	17.6344	7.56334	19.417	8.87405	9.36427
TRMT2B	7.89379	6.48604	8.13604	9.33309	5.69401	4.14355	6.24343	6.63779	9.51286	8.17603	8.41708	6.51123	6.84363	8.54402
TRMT5	2.03858	9.83103	8.33693	10.0963	4.67871	0.943477	11.0549	7.56883	9.7337	4.49221	3.72666	13.3952	5.97066	10.2486
TRPC1	0.244373	11.5756	10.8698	9.03426	3.56176	0	15.2175	9.85725	9.19189	1.60581	1.22858	16.1374	9.32708	9.68326
TSHB	0	0.365713	0	0	0.538319	0	0	0	0.37575	0	0	0	0	0
TSHZ1	12.4184	5.50339	0.372336	0.0114105	20.5747	9.28246	4.49428	0.130354	0.03778	21.1442	7.50922	2.98699	0.274937	0.0297523
TSPAN3	124.585	100.551	55.3292	44.1531	128.578	111.01	102.802	57.782	41.6414	116.606	110.036	117.466	39.7014	45.2189
TSPAN6	2.6126	64.1677	40.3544	37.5625	36.2882	5.05215	66.6514	39.573	36.9159	39.3006	9.77906	79.295	26.8563	40.5365
TSTA3	147.39	11.2897	11.1035	19.5051	23.6219	102.702	10.8097	14.9408	19.5937	30.1377	80.7046	7.14984	23.8465	21.2321
TTC12	3.13814	4.22564	4.85588	3.00212	4.1268	0	4.85054	6.061	2.68493	8.27454	2.1038	5.4246	5.96864	3.41906
TTC13	6.78992	7.0489	8.19673	5.52536	7.95497	2.46906	5.40076	9.73928	5.57045	6.97027	3.86525	7.69947	6.12915	5.70903
TTC14	9.42841	19.3962	21.2256	15.2651	25.8122	4.8189	20.3434	19.7778	15.9277	23.6958	8.04234	21.9894	15.8003	14.1201
TTN-AS1	1.68767	2.20076	5.02042	4.39491	4.03111	0	3.64826	8.17535	4.85139	2.83295	2.01796	3.40235	6.94724	3.63495
TUBB8	0	0	0	0.294179	0.0313014	0	0.0799645	0.0600128	0.278291	0.132878	0.0816018	0	0.0482195	0.219158
TUBE1	6.33052	10.7951	8.30469	8.27462	7.6049	3.45301	10.1322	10.7352	8.32571	8.57253	7.02278	13.4034	6.01997	8.05398
TXNDC12	15.9788	64.5426	58.5833	56.3298	25.6836	20.3367	68.3996	60.123	53.0314	32.5038	40.8216	75.2255	41.7623	55.3009
TXNDC9	37.9359	24.8287	53.7778	36.6693	9.48267	29.1514	26.6156	46.5982	38.0604	8.9882	23.9966	34.4307	31.3899	40.0716
UBA6	7.40399	21.8559	26.1644	20.4778	10.503	5.57703	25.3351	22.9315	22.5908	9.90021	5.21591	30.3176	20.835	20.3386
UBA6-AS1	3.62964	8.60882	7.79842	7.70001	3.86399	4.61954	8.57149	7.59225	7.11072	6.57508	3.3965	8.46215	5.88991	6.7835
UBE4A	13.4249	15.4695	27.6146	20.4869	21.2618	11.3908	14.7488	27.8472	22.7555	24.1993	12.4717	17.5694	20.7538	19.9635
UBR2	15.5661	9.1386	11.9965	11.037	13.306	8.73574	10.6609	12.9404	10.5615	13.0077	6.05876	12.1132	10.2798	9.43381
UBTD2	29.9271	58.0601	33.3749	39.7458	21.9004	19.6865	53.6968	32.2781	40.6697	23.2637	20.3247	69.5563	23.6158	44.3088
UCK1	35.4791	15.077	9.60115	12.9022	13.4576	19.2318	13.4554	9.62733	12.2884	17.229	14.8576	13.5119	10.3617	12.7148
UCN3	3.79936	0	0	0	1.92675	0	0	0	0	4.54725	3.82406	0	0	0
UEVLD	10.9092	4.52626	10.3936	6.47421	7.83618	3.85619	4.42603	9.35856	5.72779	7.71889	5.07571	5.47212	7.65303	5.61303
UGT2A1	0	0.0478865	0	0.0891597	4.19898e-06	0	0	0	0.0738012	0	0	0	0.000206083	0.0644116
UGT2A2	0	0	0	0	0.0688809	0	0	0	0	0	0	0	0.0528198	0
UGT3A1	3.53554	1.92381	2.67613	2.33193	1.56545	4.94975	1.99606	2.54537	2.60633	108.4	1.50105	2.37298	2.26241	2.24243
UNC13B	9.63849	11.7449	15.3417	19.1563	15.3436	10.7094	13.0744	18.258	19.4405	12.4478	10.9212	12.4812	18.5434	17.9434
UQCRB	58.738	38.6445	48.8897	31.2287	12.874	53.582	36.0399	38.0867	31.1066	14.946	26.047	40.5666	29.2438	35.4144
UQCRFS1	202.392	55.6941	61.2813	90.8408	22.1345	216.043	55.4928	61.8777	86.8384	34.919	198.061	67.6054	45.1702	93.2924
USP15	11.5116	8.51193	8.50745	11.2385	10.3693	16.4198	7.91007	9.5675	11.2683	10.1682	6.56573	10.831	7.80146	10.3823
USP17L3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
USP17L8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
USP29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
USP51	0	5.53461	11.251	3.23976	3.39434	0	5.78075	10.1632	3.64739	5.08942	0.301417	7.1335	8.79302	2.95153
USP54	4.27452	12.0643	19.633	11.9096	13.5254	1.61194	12.7087	23.1211	11.5757	10.8278	5.09355	12.084	19.4927	11.3472
UTP20	0.535361	12.8556	16.3096	25.9829	4.21357	0.681369	12.8084	18.738	27.5328	3.69693	2.06925	17.1211	12.8632	24.1198
VAPA	38.179	27.0538	27.5213	20.9692	19.7111	38.3166	27.9476	26.0466	21.4916	22.2247	23.2901	35.191	18.8948	21.2219
VIL1	368.688	0.602149	1.23118	2.84594	110.893	330.557	0.43075	1.41625	2.61746	233.593	73.8802	0.118404	1.68217	3.12941
VIPAS39	13.2165	15.938	16.7772	15.3248	11.1093	7.63538	16.6245	19.1013	13.9473	14.5352	8.62418	19.8005	16.231	13.3338
VRK2	6.20034	17.6173	32.5659	29.6649	8.98805	9.14767	20.0424	29.3744	30.5428	10.1937	4.60757	22.8188	23.1853	24.8802
VSIG1	0.323213	0.100347	0.342947	1.23417	0.0556936	0	0.159978	0.186765	1.40175	0.073709	0.39722	0.119707	0.235815	1.34752
VSNL1	0	2.28098	1.05173	59.6386	0.248609	0	1.70275	1.25624	55.442	0.119781	0	2.16571	0.730924	60.9572
VWA2	0.166901	7.82764	0.137971	1.26605	3.56613	0	9.76471	0.110408	1.47196	7.05585	3.07644	13.9854	0.0776226	1.41118
WAC	32.634	59.1289	65.4476	50.8414	28.828	30.2191	63.6154	62.9588	51.0718	28.1524	18.8006	74.5853	50.6462	49.2616
WAC-AS1	2.91926	5.31038	8.96199	6.11617	3.00004	5.34091	5.7183	8.16073	6.36544	3.06505	4.68803	6.58431	6.84792	5.72901
WBP11	19.9095	62.3453	59.2744	74.6067	20.719	15.5935	66.4129	56.2859	76.1154	30.0596	28.7041	75.6363	51.7219	71.6497
WBP4	16.4464	10.8883	12.7174	8.49396	8.6619	13.5774	10.8886	10.7369	9.37444	10.1897	7.15175	12.66	8.65643	9.09989
WDFY3	2.53764	6.19592	13.761	9.88307	8.60069	1.44487	5.53914	15.6278	10.7537	8.32838	2.54378	6.55857	13.4406	8.68405
WDFY3-AS2	0.695166	1.46178	0.816271	1.84112	0.745309	0.884757	1.90392	2.34336	1.06016	1.32857	0.31074	2.23468	1.3777	1.46106
WDR26	15.3882	23.6133	40.4048	32.2428	21.6509	12.1499	24.7432	40.4087	33.2513	22.7571	9.5015	27.586	31.7014	30.4285
WDR3	3.59973	39.9285	18.5652	42.8233	8.25835	3.92698	44.6752	19.5839	44.5043	9.50301	5.40045	55.3427	12.288	44.2009
WDR31	0.411033	1.52964	2.0344	0.356073	1.34497	0	1.71725	1.1191	0.340585	0.917498	1.1486	1.73785	1.49705	0.371376
WDR82	25.6361	60.3805	52.9852	48.3389	32.6733	30.8641	54.3167	55.2685	50.975	30.829	42.5474	63.6328	41.9234	50.2027
WDR93	0	0.154469	0.12896	0.0948495	0.215197	0	0.0300777	0.287235	0	0.0391166	0.0612628	0.376669	0.228903	0
WNT5A	0.350902	83.7611	0.455796	1.13766	4.71183	0.603059	90.7153	0.768856	1.22208	3.60271	1.13662	101.446	0.535949	0.776827
WNT5B	0	26.4088	0.28135	0.303502	3.24832	1.21702	44.3642	0.354605	0.456775	1.89534	3.84643	35.8374	0.0949607	0.359714
WTAPP1	0	0.216644	0.0914039	0.0224091	0.233788	0	0.0213196	0	0.0870243	0.0716352	0.26067	0.102555	0	0.0389537
XDH	45.1828	0.372579	0.404215	0.673877	17.8327	36.5944	0.40541	0.438696	0.656232	59.5768	17.8003	0.299328	0.750455	0.534019
XPNPEP1	88.432	37.812	24.4075	30.0434	22.8317	85.5256	37.0191	23.3118	28.819	40.2503	30.7674	36.2518	25.1036	27.5647
XPR1	4.309	21.6359	13.8003	19.7991	13.3358	4.92092	20.2092	12.937	21.2115	8.53786	6.75476	23.1878	10.7425	19.2985
YBX1	205.08	296.185	191.541	275.975	38.7222	291.612	291.992	188.589	256.057	126.453	357.282	319.894	162.505	287.63
YEATS4	12.0663	60.8228	60.4748	59.5367	10.1977	11.2619	66.2804	52.0551	58.4073	12.9856	15.6426	81.5501	33.1207	65.7381
YIPF5	11.0325	27.7185	34.5265	18.2962	17.1404	20.4602	25.6072	33.5697	17.3803	22.3856	15.3898	31.9917	25.9692	17.6127
ZADH2	17.6559	7.74205	2.50599	0.991273	19.7584	6.35546	7.16149	2.27077	1.00286	17.4797	12.3923	6.70085	2.45246	1.06798
ZBBX	0	1.09076	0.745781	0.31152	0.0408673	0	1.47026	0.668713	0.29883	0	0	1.41426	0.833961	0.20658
ZBTB43	5.23418	4.77185	6.51358	5.52553	5.12863	2.1272	5.39664	7.0628	6.07774	5.45151	3.47291	5.10341	6.27349	5.32429
ZCCHC16	0	0.213095	0.890077	0.238054	0	0	0.490707	0.82153	0.218942	0	0	0.490253	0.842181	0.0862101
ZCWPW2	0	1.08902	0.689202	0.26284	0.643312	0	0.964521	0.428958	0.165763	0.65274	0.364218	0.790467	0.516993	0.424259
ZDHHC11	0	0.85513	0.788578	2.66116	0.796615	2.0046	0.865564	1.42912	1.63167	2.85426	1.23185	0.666189	1.43535	2.39202
ZDHHC20	11.6275	34.4211	39.7023	37.8067	23.6638	9.16102	34.8533	38.4156	38.5125	25.2559	18.5566	40.252	33.6013	36.6886
ZFP57	0	0	0	1.14776	0.0244307	2.17175	0	0.0936576	0.977194	0	0	0	0.150505	1.31109
ZFP62	5.79672	20.6898	10.1995	13.6766	15.7182	2.56613	24.5668	9.20006	12.9674	16.5849	9.51701	25.6769	9.41714	12.6185
ZFP82	0	10.9246	9.51609	10.374	3.25765	0	10.6238	9.63891	10.3244	2.00219	0.963852	11.5685	8.7843	7.95346
ZIC2	0	30.2645	119.504	74.3102	0.0587735	0	17.9697	106.538	78.4009	0	0	29.5054	92.5919	83.6934
ZIC5	0	13.7064	10.7287	36.9364	0	0	8.48343	8.29365	39.1181	0	0	12.1116	8.44752	40.1668
ZIK1	0	15.6449	24.8805	23.9795	3.35979	0	16.5477	26.0372	23.4406	3.03492	2.00894	17.5384	18.2072	23.4925
ZNF16	7.3203	7.56917	4.07171	5.02645	4.60321	12.4223	7.59768	4.62868	5.23642	4.46788	5.40722	7.82549	4.25808	4.65453
ZNF195	17.6187	31.4275	41.3946	45.3331	8.60645	11.8477	32.9197	37.9463	45.3245	12.1692	12.2197	37.8517	27.7798	49.1509
ZNF207	48.9474	139.418	158.847	154.034	54.4752	53.4302	142.12	167.722	154.067	57.2604	44.7376	158.332	128.227	150.616
ZNF223	5.55306	4.61012	5.18122	4.41507	7.92147	2.71828	3.91882	6.09342	4.40996	8.15785	3.29317	4.67323	5.17899	3.45147
ZNF23	5.60444	9.10751	12.5923	8.82056	4.57481	2.37764	9.29938	11.0535	8.821	5.41092	3.82646	10.6273	8.5302	8.38607
ZNF268	4.78551	14.0508	18.1015	9.94782	6.73001	1.17127	15.2012	21.7332	10.429	9.34859	4.05592	17.1727	14.6671	9.65435
ZNF287	0	3.45723	2.27	2.25293	1.92915	0.589912	3.43198	2.7576	2.32366	1.12107	0.854397	4.23467	2.10799	1.95813
ZNF337	4.85483	7.78828	9.38362	7.58385	10.4187	4.41348	7.58481	9.89637	6.80695	10.0669	3.40867	8.12994	9.34885	7.02345
ZNF415	1.80785	10.7324	9.51367	7.40999	10.6328	0.575219	11.0827	9.24565	7.11234	17.881	2.57511	11.2704	8.29056	6.68335
ZNF440	6.88513	7.48153	8.04074	3.83273	4.37217	3.9282	7.33197	7.2387	3.8055	5.89388	5.86181	8.95253	5.80044	3.40284
ZNF503	3.17445	15.672	0.898259	0.0734074	6.71227	5.25227	17.2675	0.707578	0.0405084	6.46634	20.4995	19.3674	0.484303	0.0319009
ZNF503-AS2	1.77979	2.17472	0.279407	0	0.631914	0.756814	2.37907	0.0978747	0.0267036	1.26686	3.31078	1.84179	0.15729	0
ZNF519	0	6.20638	5.01908	7.51025	1.55703	0	6.17597	4.35014	9.007	1.09401	0.516553	6.57104	3.09915	8.00798
ZNF530	0	3.10442	5.44996	4.03813	1.26866	0	3.59697	5.85128	4.45671	1.56192	0.765313	3.75044	4.70142	3.64736
ZNF540	2.25324	0.499707	0.151792	0.111645	1.92527	1.22904	0.141624	0.345435	0.164293	1.73658	0.863118	0.306567	0.103355	0.0323356
ZNF557	1.14154	1.66032	2.44981	1.53224	1.95309	0.415703	1.47346	2.47173	1.54493	2.35478	1.69697	1.68815	1.87456	1.43861
ZNF569	0.980063	7.53757	8.61537	6.46416	2.03923	1.55919	7.95708	8.64383	6.96213	1.45346	1.04017	8.7971	6.18074	6.20971
ZNF570	1.38991	4.42373	3.76313	2.21956	2.37114	1.76897	4.78301	3.47505	3.33505	2.11124	1.0871	5.28695	3.74333	2.51019
ZNF571	1.80959	3.02623	3.45417	3.05405	2.92855	1.72734	3.04792	2.49268	2.67763	2.18522	1.01096	3.45988	3.22203	2.31289
ZNF608	2.60124	18.2067	42.7379	16.2766	18.8171	1.9864	15.3037	43.977	16.5343	14.4957	6.52871	16.8923	41.683	15.2726
ZNF706	40.9348	15.6157	7.8094	8.43724	8.62321	45.3211	14.699	7.02573	8.3783	9.55697	18.3243	16.3629	6.48804	9.32658
ZNF713	0.508863	3.72111	3.5923	1.7027	2.90907	0	2.56953	3.14415	2.39761	1.78501	0.909743	3.38566	3.06522	2.19434
ZNF726	0.538235	0.0333444	0	0.0310417	0.346904	0	0	0.0443277	0	0.343219	0	0	0	0.0539596
ZNF75A	14.3011	11.615	25.2439	10.9836	6.23312	12.5527	11.4512	25.3148	11.1486	8.62772	6.2816	14.6111	14.0389	12.2421
ZNF780A	2.69686	9.41222	9.83733	5.81807	7.30578	2.57507	9.84292	8.68469	5.95797	7.57801	4.95723	12.0233	7.51608	4.77193
ZNF793	0.136356	4.58157	5.96011	3.68068	3.26199	0.173545	4.47109	5.38011	4.01863	2.90151	0.913956	4.75697	4.44972	3.99539
ZNF821	9.88548	5.07448	4.78733	3.95677	6.09788	9.51289	4.4003	5.6001	3.70121	4.64683	5.50847	3.68315	6.07116	4.62864
ZNF83	10.2592	16.7998	30.3031	14.9693	24.2901	4.51979	17.3827	27.8045	16.5015	23.9396	8.81736	18.4292	25.8369	14.4658
ZPLD1	0	0.0171849	0.0326271	0	0.0715419	0	0.0152203	0.0456908	0	0	0.618058	0	0.0550679	0
ZSCAN12	2.5821	13.9764	7.36797	9.27754	5.99219	1.74188	14.6787	7.59182	8.64546	5.6719	2.77705	15.1376	7.97409	8.05531
ZZZ3	7.10561	28.7805	24.7243	22.9464	15.9962	4.95934	30.828	25.1534	23.4073	17.9606	8.96253	36.8094	19.5712	20.5202
