chrome	start	end	peak	refseqID	Gene_Symbol	distance	score
chr17	79836776	79836777	MACS_peak_5225	NM_001301243	ARHGDIA	7494	0.0302699441806
chr12	54384314	54384315	MACS_peak_2738	NR_047506	HOXC-AS3	5011	0.0817246180486
chr10	75905416	75905417	MACS_peak_1503	NM_001202450	ADK	-5526	0.0665101973146
chrX	100314610	100314611	MACS_peak_14478	NM_001167971	TRMT2B	7505	0.03013704901
chr12	92532616	92532617	MACS_peak_2965	NR_046160	C12orf79	-3831	0.131020693842
chr15	50567709	50567710	MACS_peak_4306	NM_002112	HDC	9547	0.0133158529824
chr15	77359856	77359857	MACS_peak_4442	NM_005724	TSPAN3	-3714	0.137298210472
chr2	131359435	131359436	MACS_peak_6485	NM_001277083	POTEJ	-9670	0.0126765683685
chr2	33929937	33929938	MACS_peak_5977	NR_126403	LINC01317	-2015	0.270901498052
chr5	146823846	146823847	MACS_peak_10666	NM_001387	DPYSL3	-9414	0.0140434385416
chr1	224615880	224615881	MACS_peak_996	NM_025160	WDR26	-6121	0.0524235165085
chr1	224631608	224631609	MACS_peak_997	NM_025160	WDR26	9607	0.01300007698
chr22	40304447	40304448	MACS_peak_7711	NM_004810	GRAP2	7362	0.0319111436332
chr2	182747635	182747636	MACS_peak_6822	NM_001287503	SSFA2	-8807	0.0179027669477
chr2	182765231	182765232	MACS_peak_6823	NM_001287503	SSFA2	8789	0.0180321320251
chr9	129561100	129561101	MACS_peak_13955	NM_014007	ZBTB43	-6184	0.0511189504616
chr14	90425716	90425717	MACS_peak_4098	NM_001008744	TDP1	3471	0.151313717206
chr18	72924539	72924540	MACS_peak_5653	NM_005786	TSHZ1	1830	0.291708576721
chr3	42842577	42842578	MACS_peak_7965	NM_001296	ACKR2	-8386	0.0211863112841
chr10	13137730	13137731	MACS_peak_1184	NM_001008211	OPTN	-4351	0.106415929493
chr6	18273418	18273419	MACS_peak_10949	NM_001134709	DEK	8619	0.0193009685576
chr7	107221619	107221620	MACS_peak_12304	NM_001008405	BCAP29	416	0.513554048521
chr7	107227960	107227961	MACS_peak_12305	NM_001008405	BCAP29	6757	0.040648229446
chr14	78233989	78233990	MACS_peak_4021	NM_012245	SNW1	6492	0.0451935907394
chr14	78236269	78236270	MACS_peak_4022	NM_012245	SNW1	8772	0.0181551683724
chr3	119189978	119189979	MACS_peak_8359	NM_018266	TMEM39A	7449	0.0308197364621
chr2	165700065	165700066	MACS_peak_6696	NM_001278461	COBLL1	2137	0.25799888907
chr7	18545281	18545282	MACS_peak_11858	NM_001204148	HDAC9	-3618	0.142672997222
chr7	18545454	18545455	MACS_peak_11859	NM_001204148	HDAC9	-3445	0.152895591352
chr12	91345702	91345703	MACS_peak_2958	NR_130711	CCER1	-3222	0.16716064213
chr4	56722966	56722967	MACS_peak_9055	NM_001024924	EXOC1	3151	0.171976059639
chr1	148906604	148906605	MACS_peak_631	NR_111000	LOC101060524	4760	0.0903558062532
chr12	9814664	9814665	MACS_peak_2492	NM_001197318	CLEC2D	-7639	0.028564231235
chr10	24759088	24759089	MACS_peak_1258	NM_001282770	KIAA1217	3655	0.140576985608
chr13	111265948	111265949	MACS_peak_3661	NR_040103	CARKD	-1858	0.28845966851
chrX	99887645	99887646	MACS_peak_14475	NM_001278743	TSPAN6	-4456	0.102039018962
chr3	427018	427019	MACS_peak_7735	NR_110739	CHL1-AS1	-460	0.504594571934
chr12	11224168	11224169	MACS_peak_2501	NM_176887	TAS2R46	9275	0.0148463683381
chr2	183729825	183729826	MACS_peak_6828	NM_001463	FRZB	-1673	0.310615334162
chr11	3404888	3404889	MACS_peak_1831	NM_001242843	ZNF195	4436	0.102858605087
chr5	141021459	141021460	MACS_peak_10639	NM_033449	FCHSD1	-9527	0.0134228070522
chr10	89584642	89584643	MACS_peak_1585	NM_032810	ATAD1	6725	0.0411718709391
chr8	86729667	86729668	MACS_peak_13039	NR_003594	REXO1L2P	2595	0.214810292678
chr17	46691359	46691360	MACS_peak_5069	NM_018952	HOXB6	9025	0.0164077745263
chrX	103224950	103224951	MACS_peak_14495	NR_130172	LOC100101478	-5551	0.0658484097939
chr10	131926895	131926896	MACS_peak_1811	NM_006541	GLRX3	-7743	0.0274003360792
chr9	21993182	21993183	MACS_peak_13490	NR_047535	CDKN2B-AS1	-1607	0.318924781076
chr4	40510272	40510273	MACS_peak_8974	NM_019027	RBM47	-7718	0.0276757140349
chr12	49744691	49744692	MACS_peak_2719	NM_024902	DNAJC22	3992	0.12284891647
chr2	158483236	158483237	MACS_peak_6646	NM_145259	ACVR1C	-2163	0.25532960496
chr2	158486457	158486458	MACS_peak_6647	NM_145259	ACVR1C	1058	0.397245818396
chr1	78139579	78139580	MACS_peak_328	NM_015534	ZZZ3	-8764	0.0182133579648
chr8	125543390	125543391	MACS_peak_13290	NM_001278646	NDUFB9	-7952	0.0252028045246
chr3	96542822	96542823	MACS_peak_8226	NM_001080448	EPHA6	9398	0.0141336047724
chrX	103322934	103322935	MACS_peak_14496	NR_003238	H2BFXP	5432	0.069058590294
chr1	6536748	6536749	MACS_peak_18	NM_001265593	PLEKHG5	-8781	0.0180899272707
chr16	71916593	71916594	MACS_peak_4816	NM_001201554	ZNF821	-1500	0.332871083698
chr2	159317890	159317891	MACS_peak_6652	NM_001304969	PKP4	4499	0.100298955282
chr11	22683455	22683456	MACS_peak_1905	NM_177553	GAS2	-6198	0.05083348439
chr3	185823631	185823632	MACS_peak_8699	NM_004454	ETV5	-3270	0.163981772603
chr6	117739265	117739266	MACS_peak_11472	NM_002944	ROS1	-7753	0.0272909536456
chrX	48435218	48435219	MACS_peak_14233	NM_006743	RBM3	2478	0.225102370556
chr10	91717396	91717397	MACS_peak_1599	NR_110655	LINC01375	266	0.545310457346
chr18	56115769	56115770	MACS_peak_5559	NR_029667	MIR122	-2536	0.219940109332
chr18	42784635	42784636	MACS_peak_5492	NM_001242692	SLC14A2	-8311	0.0218315305205
chr11	18618144	18618145	MACS_peak_1889	NM_001261383	UEVLD	7851	0.026241845128
chr1	68293536	68293537	MACS_peak_250	NM_018841	GNG12	-5619	0.0640814723332
chr10	99903663	99903664	MACS_peak_1640	NM_014472	R3HCC1L	9283	0.0147989358918
chr11	3404888	3404889	MACS_peak_1831	NM_001242842	ZNF195	4436	0.102858605087
chr15	49915029	49915030	MACS_peak_4304	NM_020234	DTWD1	1804	0.29475817635
chr22	37587040	37587041	MACS_peak_7705	NM_031910	C1QTNF6	2710	0.205152843418
chr10	133912830	133912831	MACS_peak_1821	NM_001105521	JAKMIP3	-5482	0.0676911385866
chr1	172497823	172497824	MACS_peak_733	NM_014283	SUCO	-4434	0.102940924895
chr12	92532616	92532617	MACS_peak_2965	NM_001731	BTG1	-7057	0.0360517454121
chr10	104671756	104671757	MACS_peak_1661	NM_199077	CNNM2	-6318	0.048451111487
chr3	171554671	171554672	MACS_peak_8612	NM_001164436	TMEM212	-6467	0.0456477938774
chr12	121162049	121162050	MACS_peak_3093	NM_000017	ACADS	-1491	0.334071579195
chr12	9888348	9888349	MACS_peak_2493	NM_001267701	CLECL1	2453	0.227364686991
chr5	12666412	12666413	MACS_peak_9900	NR_039659	MIR4454	-1558	0.325237368052
chr17	79836776	79836777	MACS_peak_5225	NM_001301240	ARHGDIA	7494	0.0302699441806
chr4	99853572	99853573	MACS_peak_9301	NM_001968	EIF4E	1786	0.296888093721
chr18	9917075	9917076	MACS_peak_5287	NM_003574	VAPA	3121	0.174052204309
chr7	50638532	50638533	MACS_peak_12043	NM_001242887	DDC	9764	0.0122087789495
chr22	35657591	35657592	MACS_peak_7699	NR_027780	HMGXB4	4147	0.115463594251
chr4	153706031	153706032	MACS_peak_9625	NM_145720	TIGD4	5115	0.0783946181522
chr3	25506466	25506467	MACS_peak_7869	NM_001290217	RARB	6666	0.0421550833661
chr10	63804994	63804995	MACS_peak_1431	NM_001244638	ARID5B	-3975	0.123687135817
chr10	63806512	63806513	MACS_peak_1432	NM_001244638	ARID5B	-2457	0.227001194364
chr10	63816680	63816681	MACS_peak_1433	NM_001244638	ARID5B	7711	0.0277533146244
chr11	92930095	92930096	MACS_peak_2248	NM_001286139	SLC36A4	-526	0.491447579108
chr2	55450339	55450340	MACS_peak_6109	NM_002954	RPS27A	-9201	0.0152923893874
chr2	55462764	55462765	MACS_peak_6110	NM_002954	RPS27A	3224	0.167026967094
chr12	123459244	123459245	MACS_peak_3100	NM_001278379	ARL6IP4	-5362	0.0710195562306
chr11	55058508	55058509	MACS_peak_2076	NR_038174	TRIM51HP	-7200	0.0340474547346
chr12	130646442	130646443	MACS_peak_3127	NM_007197	FZD10	-561	0.484615250893
chr11	3404888	3404889	MACS_peak_1831	NR_040083	ZNF195	4436	0.102858605087
chr4	147434922	147434923	MACS_peak_9588	NM_001029998	SLC10A7	-8201	0.0228135641741
chr17	4465753	4465754	MACS_peak_4904	NM_153338	GGT6	1862	0.287998502072
chr17	41748679	41748680	MACS_peak_5041	NM_001040002	MEOX1	9417	0.0140265965226
chr19	7068283	7068284	MACS_peak_5689	NM_001044388	ZNF557	-1187	0.377267799578
chr15	49465097	49465098	MACS_peak_4302	NM_001289030	GALK2	2885	0.191283243339
chr6	7384068	7384069	MACS_peak_10886	NM_031480	RIOK1	-5993	0.055177500965
chr5	68718495	68718496	MACS_peak_10207	NM_001038603	MARVELD2	7557	0.029516672671
chr3	73562559	73562560	MACS_peak_8110	NR_121660	LOC101927296	-7913	0.0255990509615
chr15	21155562	21155563	MACS_peak_4167	NR_128721	MIR5701-3	9982	0.0111892699508
chr13	110431045	110431046	MACS_peak_3660	NM_003749	IRS2	-7869	0.0260535824022
chr10	68685132	68685133	MACS_peak_1470	NM_178011	LRRTM3	-659	0.465985854718
chr19	38088090	38088091	MACS_peak_5769	NM_016536	ZNF571	2397	0.232515125536
chr9	133713344	133713345	MACS_peak_13964	NM_005157	ABL1	2703	0.20572807633
chr2	190640976	190640977	MACS_peak_6875	NM_016467	ORMDL1	-8121	0.0235554043682
chr16	70654011	70654012	MACS_peak_4812	NM_001172772	IL34	-3883	0.128323610317
chr5	40836629	40836630	MACS_peak_10076	NM_032587	CARD6	-4780	0.089635843494
chr6	27109123	27109124	MACS_peak_11004	NM_080593	HIST1H2BK	-5514	0.0668302136865
chr19	53133122	53133123	MACS_peak_5806	NM_001105552	ZNF83	-8522	0.0200645640979
chr14	24809582	24809583	MACS_peak_3707	NM_006871	RIPK3	340	0.529405817709
chr11	112359174	112359175	MACS_peak_2345	NR_120560	LOC101928823	4107	0.117325870238
chr13	40239595	40239596	MACS_peak_3254	NM_020751	COG6	9832	0.0118811757629
chr12	62652378	62652379	MACS_peak_2790	NR_106740	MIR6125	-1761	0.299871868668
chr6	125304287	125304288	MACS_peak_11524	NM_152553	RNF217	-222	0.554992876752
chr6	125309526	125309527	MACS_peak_11525	NM_152553	RNF217	5017	0.081528714144
chr2	55843608	55843609	MACS_peak_6111	NM_020463	SMEK2	-1252	0.367585255309
chr2	190640976	190640977	MACS_peak_6875	NM_001128143	PMS1	-7834	0.0264208977639
chr2	24289811	24289812	MACS_peak_5929	NR_111929	FAM228B	-9932	0.0114153081977
chr18	3456604	3456605	MACS_peak_5254	NM_170695	TGIF1	5202	0.0757134090608
chr8	120648010	120648011	MACS_peak_13260	NM_001130863	ENPP2	-3096	0.175801458044
chr11	18135886	18135887	MACS_peak_1887	NM_054031	MRGPRX3	-6615	0.0430238786491
chr1	161194256	161194257	MACS_peak_674	NM_032174	TOMM40L	-1472	0.336620195672
chr2	48752554	48752555	MACS_peak_6058	NM_001198595	STON1	-4753	0.0906091570363
chr11	3404888	3404889	MACS_peak_1831	NM_001256824	ZNF195	4436	0.102858605087
chr4	42409312	42409313	MACS_peak_8984	NM_001080505	SHISA3	9457	0.0138039568453
chr9	5299585	5299586	MACS_peak_13406	NM_005059	RLN2	-5026	0.0812357384458
chr20	1380759	1380760	MACS_peak_7167	NM_001199786	FKBP1A	6943	0.0377337635668
chr5	171705621	171705622	MACS_peak_10817	NM_152277	UBTD2	-5174	0.0765661657657
chr2	177143586	177143587	MACS_peak_6780	NR_027850	MTX2	9464	0.0137653598271
chr17	46657963	46657964	MACS_peak_5067	NR_033201	HOXB-AS3	-9818	0.0119478969923
chr17	46667643	46667644	MACS_peak_5068	NR_033201	HOXB-AS3	-138	0.573957458225
chrX	30242200	30242201	MACS_peak_14127	NM_002365	MAGEB3	-6352	0.0477966368857
chr21	31539428	31539429	MACS_peak_7547	NM_012131	CLDN17	457	0.505200448873
chr5	125694104	125694105	MACS_peak_10554	NM_001146319	GRAMD3	-1683	0.309375354439
chrX	128666102	128666103	MACS_peak_14620	NM_003069	SMARCA1	8620	0.019293249714
chr2	158107501	158107502	MACS_peak_6645	NM_014568	GALNT5	-6838	0.0393523336863
chr22	29672085	29672086	MACS_peak_7675	NM_013986	EWSR1	8088	0.023868396912
chr16	55352840	55352841	MACS_peak_4731	NM_024335	IRX6	-5630	0.0638001332548
chr16	55356325	55356326	MACS_peak_4732	NM_024335	IRX6	-2145	0.257174612171
chr1	11259330	11259331	MACS_peak_39	NM_021146	ANGPTL7	9985	0.0111758508799
chr8	93968800	93968801	MACS_peak_13093	NM_001191035	TRIQK	-9465	0.0137598547843
chr2	131359435	131359436	MACS_peak_6485	NM_001270420	CFC1	2287	0.24297420343
chr22	24198597	24198598	MACS_peak_7647	NM_001024938	SLC2A11	-292	0.539668617011
chr1	244511494	244511495	MACS_peak_1094	NM_001276348	C1orf100	-4442	0.102612040431
chr1	111504437	111504438	MACS_peak_533	NM_001006945	LRIF1	-2129	0.258825807879
chr16	71502607	71502608	MACS_peak_4815	NM_001304492	ZNF23	6452	0.0459225039468
chr2	211037281	211037282	MACS_peak_7006	NM_152519	KANSL1L	1230	0.370834280298
chr16	71916593	71916594	MACS_peak_4816	NM_001201552	ZNF821	-1500	0.332871083698
chr2	171203026	171203027	MACS_peak_6738	NR_110576	LOC101929753	-4427	0.10322956339
chr2	171210380	171210381	MACS_peak_6739	NR_110576	LOC101929753	2927	0.188096528209
chr8	86565282	86565283	MACS_peak_13038	NR_003594	REXO1L2P	-9460	0.0137874020319
chr8	30005042	30005043	MACS_peak_12726	NM_001100916	MBOAT4	2842	0.194601772664
chr8	27355789	27355790	MACS_peak_12714	NM_001979	EPHX2	7271	0.0330941086118
chr21	31773640	31773641	MACS_peak_7549	NM_181599	KRTAP13-1	5249	0.0743032935883
chr20	30790448	30790449	MACS_peak_7299	NM_015352	POFUT1	-5247	0.0743627600066
chr12	123459244	123459245	MACS_peak_3100	NM_001304838	OGFOD2	-5	0.605318810646
chr13	42853800	42853801	MACS_peak_3272	NM_016248	AKAP11	7512	0.0300527832998
chr7	35284655	35284656	MACS_peak_11981	NM_001077653	TBX20	-9056	0.0162055743541
chr7	35296163	35296164	MACS_peak_11982	NM_001077653	TBX20	2452	0.227455651058
chr11	8079279	8079280	MACS_peak_1847	NR_120538	TUB-AS1	-2305	0.241231071969
chr18	61361665	61361666	MACS_peak_5587	NM_080475	SERPINB11	-7872	0.0260223368544
chr15	42557229	42557230	MACS_peak_4268	NM_198141	GANC	-9136	0.0156952054283
chr14	86003289	86003290	MACS_peak_4067	NM_013231	FLRT2	6802	0.0399231069963
chr12	54420659	54420660	MACS_peak_2741	NM_004503	HOXC6	-1534	0.328374681797
chr12	54422771	54422772	MACS_peak_2742	NM_004503	HOXC6	578	0.481331046138
chr12	54427466	54427467	MACS_peak_2743	NM_004503	HOXC6	5273	0.0735933949354
chr15	72885789	72885790	MACS_peak_4424	NR_030359	MIR630	6232	0.0501468288437
chr20	23553311	23553312	MACS_peak_7275	NM_080610	CST9L	3925	0.126185781705
chr1	104246239	104246240	MACS_peak_493	NM_001008221	AMY1A	7166	0.0345136631504
chr17	79836776	79836777	MACS_peak_5225	NM_004309	ARHGDIA	7494	0.0302699441806
chr2	55450339	55450340	MACS_peak_6109	NM_001135592	RPS27A	-8699	0.0186931150885
chr2	55462764	55462765	MACS_peak_6110	NM_001135592	RPS27A	3726	0.13664075821
chr9	21993182	21993183	MACS_peak_13490	NR_120536	CDKN2B-AS1	-1607	0.318924781076
chr1	211845616	211845617	MACS_peak_933	NM_002497	NEK2	-3356	0.158436721313
chr1	223898282	223898283	MACS_peak_991	NM_001146068	CAPN2	8988	0.0166524154667
chr18	3456604	3456605	MACS_peak_5254	NR_110428	GAPLINC	-9643	0.012814217273
chr6	88175059	88175060	MACS_peak_11295	NM_006416	SLC35A1	-7583	0.0292112900175
chr8	64377519	64377520	MACS_peak_12894	NR_125825	LOC102724612	-887	0.425368256227
chr11	18618144	18618145	MACS_peak_1889	NM_001261382	UEVLD	7851	0.026241845128
chr11	85439692	85439693	MACS_peak_2210	NM_001289610	SYTL2	9469	0.0137378566199
chr11	64405650	64405651	MACS_peak_2121	NM_138734	NRXN2	-5137	0.0777077720677
chr11	112359174	112359175	MACS_peak_2345	NR_120559	LOC101928823	6220	0.050388112239
chr15	66091940	66091941	MACS_peak_4391	NM_001144823	DENND4A	7309	0.0325948818957
chr3	171168591	171168592	MACS_peak_8607	NR_027767	TNIK	-9606	0.0130052780509
chr10	75905416	75905417	MACS_peak_1503	NM_006721	ADK	-5526	0.0665101973146
chrX	99887645	99887646	MACS_peak_14475	NM_001278742	TSPAN6	-4456	0.102039018962
chr14	68093722	68093723	MACS_peak_3980	NM_001172	ARG2	7144	0.0348187236838
chr11	49970793	49970794	MACS_peak_2070	NM_001001955	OR4C13	-3149	0.172113695534
chr9	21086309	21086310	MACS_peak_13485	NM_002176	IFNB1	8366	0.0213564815479
chr5	68718495	68718496	MACS_peak_10207	NM_001244734	MARVELD2	7557	0.029516672671
chr7	87938481	87938482	MACS_peak_12212	NM_024636	STEAP4	2253	0.246301225064
chr6	27109123	27109124	MACS_peak_11004	NM_080596	HIST1H2AH	-5737	0.0611270985298
chr5	128302459	128302460	MACS_peak_10570	NM_001017372	SLC27A6	1247	0.36832116148
chr11	92930095	92930096	MACS_peak_2248	NM_152313	SLC36A4	-1046	0.399157181927
chr3	99976544	99976545	MACS_peak_8253	NM_018309	TBC1D23	-3116	0.174400657055
chr7	124822362	124822363	MACS_peak_12425	NR_110188	LOC101928283	-2260	0.245612546234
chr5	140061555	140061556	MACS_peak_10637	NM_001258041	HARS	-9757	0.0122430114336
chr1	244819790	244819791	MACS_peak_1095	NR_123736	DESI2	3441	0.153140420109
chr11	78242324	78242325	MACS_peak_2167	NR_120566	LOC101928896	-1897	0.283994615644
chr10	102926397	102926398	MACS_peak_1658	NR_120620	LINC01514	-9681	0.0126209139971
chr15	93428325	93428326	MACS_peak_4517	NR_037601	LINC01578	2253	0.246301225064
chr1	240179684	240179685	MACS_peak_1071	NR_036695	RPS7P5	8861	0.017520213631
chr1	158558567	158558568	MACS_peak_662	NM_001004477	OR10X1	8878	0.017401480329
chr1	52515705	52515706	MACS_peak_173	NR_046405	TXNDC12	-6138	0.0520682458854
chr4	83536269	83536270	MACS_peak_9203	NR_024087	LINC00575	-6321	0.0483930050241
chr2	201983910	201983911	MACS_peak_6942	NM_001202517	CFLAR	3034	0.180215846369
chr2	114032529	114032530	MACS_peak_6405	NM_013953	PAX8	-3969	0.123984341448
chr14	81686019	81686020	MACS_peak_4039	NM_001278940	GTF2A1	-1277	0.363927720907
chr7	50638532	50638533	MACS_peak_12043	NM_001082971	DDC	5378	0.0705664824533
chr11	121960811	121960812	MACS_peak_2391	NR_029671	MIR125B1	-9741	0.0123216179794
chr12	123459244	123459245	MACS_peak_3100	NM_001278380	ARL6IP4	-5362	0.0710195562306
chr2	169648003	169648004	MACS_peak_6728	NM_001171631	NOSTRIN	4955	0.0835759065159
chr3	131106679	131106680	MACS_peak_8402	NM_001171906	NUDT16	6071	0.0534825417909
chr1	97184022	97184023	MACS_peak_443	NM_001300990	PTBP2	-3138	0.172872664301
chr1	97192900	97192901	MACS_peak_444	NM_001300990	PTBP2	5740	0.0610537900055
chr13	114588278	114588279	MACS_peak_3667	NM_001278674	LINC00452	-9797	0.0120486820316
chr8	144707079	144707080	MACS_peak_13375	NM_003313	TSTA3	7347	0.0321031860461
chr1	161194256	161194257	MACS_peak_674	NM_001643	APOA2	838	0.433787715214
chr5	38730329	38730330	MACS_peak_10065	NR_104631	LINC01265	9954	0.0113152941927
chr12	97864577	97864578	MACS_peak_2995	NR_024037	RMST	5779	0.0601087414259
chr2	179385691	179385692	MACS_peak_6801	NR_038271	TTN-AS1	-2226	0.248975694433
chr12	57039981	57039982	MACS_peak_2756	NM_013449	BAZ2A	9818	0.0119478969923
chr6	5455679	5455680	MACS_peak_10876	NR_125847	LOC101927972	-2629	0.211908648601
chr14	70711098	70711099	MACS_peak_3995	NR_003951	ADAM21P1	-3420	0.154432217592
chr14	77923361	77923362	MACS_peak_4019	NM_012111	AHSA1	-1011	0.404784683066
chr10	81963696	81963697	MACS_peak_1544	NM_001278409	ANXA11	-1632	0.315751426483
chr11	58915363	58915364	MACS_peak_2094	NM_198847	FAM111A	3112	0.174679921458
chrX	19542623	19542624	MACS_peak_14073	NM_001001671	MAP3K15	9244	0.0150316094267
chr12	93967920	93967921	MACS_peak_2975	NM_001270470	SOCS2	2464	0.226366480034
chr2	162487464	162487465	MACS_peak_6668	NM_022058	SLC4A10	6620	0.0429379168822
chr18	3243403	3243404	MACS_peak_5252	NM_006471	MYL12A	-4124	0.116530760757
chr13	38170607	38170608	MACS_peak_3235	NM_006475	POSTN	-2374	0.234664134977
chr3	120629338	120629339	MACS_peak_8367	NM_014980	STXBP5L	2289	0.242779901799
chr2	160567158	160567159	MACS_peak_6656	NR_110586	BAZ2B	-1788	0.296650678225
chr2	24338413	24338414	MACS_peak_5930	NM_001145710	FAM228B	-7936	0.0253646197298
chr10	5092979	5092980	MACS_peak_1138	NM_001253908	AKR1C3	2022	0.270144034801
chr15	89780893	89780894	MACS_peak_4503	NM_001113378	FANCI	-6300	0.048801218362
chr15	89791252	89791253	MACS_peak_4504	NM_001113378	FANCI	4059	0.119600291521
chr2	162487464	162487465	MACS_peak_6668	NM_001178016	SLC4A10	6620	0.0429379168822
chr20	30304296	30304297	MACS_peak_7296	NM_001191	BCL2L1	-6360	0.0476439321056
chr19	58105106	58105107	MACS_peak_5819	NM_001010879	ZIK1	9479	0.0136830149498
chrX	149607649	149607650	MACS_peak_14717	NM_001177466	MAMLD1	-6070	0.0535039390868
chr2	42103404	42103405	MACS_peak_6023	NR_033996	LOC388942	-1290	0.362040208543
chr7	87567451	87567452	MACS_peak_12208	NM_021722	ADAM22	3886	0.12816971434
chr12	123459244	123459245	MACS_peak_3100	NM_001304834	OGFOD2	-5	0.605318810646
chr11	58915363	58915364	MACS_peak_2094	NM_001142520	FAM111A	5046	0.0805884451636
chr3	157822500	157822501	MACS_peak_8541	NM_003030	SHOX2	-1452	0.339323957866
chr3	157827726	157827727	MACS_peak_8542	NM_003030	SHOX2	3774	0.134042280859
chr2	181546954	181546955	MACS_peak_6813	NR_104325	SCHLAP1	-9876	0.0116738964778
chr11	33030270	33030271	MACS_peak_1973	NM_139160	DEPDC7	-7457	0.0307212709343
chr3	97484171	97484172	MACS_peak_8231	NR_103511	ARL6	807	0.439200170755
chr15	89780893	89780894	MACS_peak_4503	NM_018193	FANCI	-6300	0.048801218362
chr15	89791252	89791253	MACS_peak_4504	NM_018193	FANCI	4059	0.119600291521
chrX	23924980	23924981	MACS_peak_14099	NM_152761	CXorf58	-1142	0.384120105715
chr15	90241774	90241775	MACS_peak_4506	NM_001271572	PEX11A	7759	0.0272255338919
chr2	58132641	58132642	MACS_peak_6123	NM_001288837	VRK2	-2144	0.257277502593
chr1	228619162	228619163	MACS_peak_1019	NM_003493	HIST3H3	6136	0.0521099171483
chr21	39860462	39860463	MACS_peak_7578	NM_001136155	ERG	-9966	0.0112611109244
chr8	125543390	125543391	MACS_peak_13290	NM_001278645	NDUFB9	-7952	0.0252028045246
chr19	37954613	37954614	MACS_peak_5767	NM_152484	ZNF569	-3726	0.13664075821
chr10	75905416	75905417	MACS_peak_1503	NM_012095	AP3M1	-5410	0.0696689876981
chr3	118958442	118958443	MACS_peak_8358	NM_212543	B4GALT4	-1310	0.359155441329
chr2	228342654	228342655	MACS_peak_7106	NM_004504	AGFG1	5767	0.0603979569467
chr9	107506492	107506493	MACS_peak_13831	NM_015469	NIPSNAP3A	-3476	0.151011392197
