chrome	start	end	peak	refseqID	Gene_Symbol	distance	score
chr20	30570986	30570987	MACS_peak_7297	NR_106988	MIR7641-2	-25203	0.0210595740084
chr1	86847089	86847090	MACS_peak_382	NM_020729	ODF2L	-14936	0.0827884544216
chr11	61140880	61140881	MACS_peak_2108	NM_016464	TMEM138	11408	0.132514041357
chr15	72000635	72000636	MACS_peak_4419	NR_120346	THSD4-AS2	16757	0.064941613496
chr16	21525806	21525807	MACS_peak_4638	NR_037451	MIR3680-1	8350	0.199222431282
chr12	54446060	54446061	MACS_peak_2745	NR_026658	LOC100240735	-29547	0.011800657839
chr12	54448321	54448322	MACS_peak_2746	NR_026658	LOC100240735	-27286	0.0159526019191
chr8	94940165	94940166	MACS_peak_13098	NM_001161779	PDP1	10991	0.140090495794
chr10	52511036	52511037	MACS_peak_1358	NM_001079516	ASAH2B	11349	0.133560596201
chr11	3669156	3669157	MACS_peak_1832	NR_002720	TRPC2	21467	0.0346566148548
chr14	57255225	57255226	MACS_peak_3898	NM_001270523	OTX2	-21969	0.0324128606921
chr14	57272642	57272643	MACS_peak_3899	NM_001270523	OTX2	-4552	0.330571159801
chr14	27320680	27320681	MACS_peak_3722	NR_110033	LOC101927062	29354	0.0121082690567
chr7	406881	406882	MACS_peak_11770	NR_033960	LOC442497	-12509	0.114421455829
chr14	88453143	88453144	MACS_peak_4087	NM_001201401	GALC	-6472	0.255909008474
chr12	82763711	82763712	MACS_peak_2904	NM_032230	METTL25	11436	0.132020244597
chr1	118467612	118467613	MACS_peak_569	NM_001135589	GDAP2	-4690	0.324544267903
chr1	218601138	218601139	MACS_peak_962	NR_125715	TGFB2-OT1	-14829	0.0839780352039
chr10	91465419	91465420	MACS_peak_1595	NR_026835	FLJ37201	7734	0.216275980359
chr3	49187304	49187305	MACS_peak_7980	NM_022903	CCDC71	-16481	0.0673759825426
chr22	16138407	16138408	MACS_peak_7611	NR_073460	BMS1P17	-23658	0.0258770190377
chr3	97484171	97484172	MACS_peak_8231	NM_032146	ARL6	807	0.544656477263
chr9	68716123	68716124	MACS_peak_13642	NR_034006	LOC100132352	-10417	0.151233038073
chr18	3626945	3626946	MACS_peak_5257	NR_119377	DLGAP1-AS2	23211	0.0274661758619
chr10	11031808	11031809	MACS_peak_1173	NM_006561	CELF2	-28084	0.0143424252493
chr10	11062424	11062425	MACS_peak_1174	NM_006561	CELF2	2532	0.432747873007
chr10	11087579	11087580	MACS_peak_1175	NM_006561	CELF2	27687	0.0151220701942
chr7	27154905	27154906	MACS_peak_11923	NM_153631	HOXA3	-11734	0.126877486248
chr7	27156387	27156388	MACS_peak_11924	NM_153631	HOXA3	-10252	0.154597033176
chr7	27161438	27161439	MACS_peak_11925	NM_153631	HOXA3	-5201	0.303168456272
chr7	27169367	27169368	MACS_peak_11926	NM_153631	HOXA3	2728	0.421585222514
chr7	27172667	27172668	MACS_peak_11927	NM_153631	HOXA3	6028	0.271516237889
chr7	27178830	27178831	MACS_peak_11928	NM_153631	HOXA3	12191	0.119377245884
chr7	27180040	27180041	MACS_peak_11929	NM_153631	HOXA3	13401	0.10159103357
chr7	27192334	27192335	MACS_peak_11930	NM_153631	HOXA3	25695	0.0197224046024
chr7	27195545	27195546	MACS_peak_11931	NM_153631	HOXA3	28906	0.0128535745229
chr15	70406703	70406704	MACS_peak_4410	NM_005078	TLE3	16447	0.0676821137032
chr13	111265948	111265949	MACS_peak_3661	NM_001242882	CARKD	-1858	0.473438464635
chr10	60029960	60029961	MACS_peak_1412	NM_018464	CISD1	1099	0.523858675997
chr3	131106679	131106680	MACS_peak_8402	NR_002949	NUDT16P1	25991	0.0189591869271
chr1	174147786	174147787	MACS_peak_744	NM_014857	RABGAP1L	19235	0.0466693957373
chr3	136578612	136578613	MACS_peak_8431	NM_006153	NCK1	-2437	0.438264209105
chr4	57281632	57281633	MACS_peak_9056	NM_001286668	AASDH	27958	0.0145854133787
chr5	49946501	49946502	MACS_peak_10110	NM_024615	PARP8	-16270	0.0692984088524
chr5	49991212	49991213	MACS_peak_10111	NM_024615	PARP8	28441	0.0136757192876
chr2	197785526	197785527	MACS_peak_6917	NM_024989	PGAP1	-5928	0.275160696795
chr9	21993182	21993183	MACS_peak_13490	NR_024274	CDKN2A-AS1	26045	0.0188231710261
chr13	22026455	22026456	MACS_peak_3146	NR_104487	ZDHHC20	-7054	0.236801430901
chr4	155449066	155449067	MACS_peak_9635	NM_002669	PLRG1	-22519	0.0301209802026
chr20	6416970	6416971	MACS_peak_7182	NR_109953	CASC20	9592	0.16881812393
chr20	6417098	6417099	MACS_peak_7183	NR_109953	CASC20	9720	0.165961407931
chr3	170115733	170115734	MACS_peak_8601	NR_106886	MIR6828	-25157	0.0211891363139
chr12	54405223	54405224	MACS_peak_2739	NM_018953	HOXC5	-21608	0.0340111568119
chr12	54410547	54410548	MACS_peak_2740	NM_018953	HOXC5	-16284	0.0691691724806
chr12	54420659	54420660	MACS_peak_2741	NM_018953	HOXC5	-6172	0.266352853233
chr12	54422771	54422772	MACS_peak_2742	NM_018953	HOXC5	-4060	0.352983723092
chr12	54427466	54427467	MACS_peak_2743	NM_018953	HOXC5	635	0.55729159472
chr12	54437885	54437886	MACS_peak_2744	NM_018953	HOXC5	11054	0.138918664213
chr12	54446060	54446061	MACS_peak_2745	NM_018953	HOXC5	19229	0.046706746192
chr12	54448321	54448322	MACS_peak_2746	NM_018953	HOXC5	21490	0.0345504973659
chr17	68088304	68088305	MACS_peak_5179	NM_018658	KCNJ16	16939	0.0633846643937
chr18	48922192	48922193	MACS_peak_5520	NR_040075	LOC100287225	3781	0.366362010997
chrX	12174013	12174014	MACS_peak_14025	NM_014728	FRMPD4	17429	0.0593759114109
chr10	73988305	73988306	MACS_peak_1493	NM_001242547	ANAPC16	12548	0.113828008559
chr4	76821197	76821198	MACS_peak_9165	NM_006239	PPEF2	-2484	0.435526341008
chr4	76841452	76841453	MACS_peak_9166	NM_006239	PPEF2	17771	0.0567291740726
chr4	70916984	70916985	MACS_peak_9131	NM_002159	HTN1	853	0.541326141007
chr2	237996092	237996093	MACS_peak_7152	NM_006710	COPS8	2009	0.464001883885
chr12	127531014	127531015	MACS_peak_3114	NR_104646	LOC101927592	-13928	0.0946975957986
chr15	47995507	47995508	MACS_peak_4291	NM_024966	SEMA6D	-15178	0.0801597842346
chr15	47998574	47998575	MACS_peak_4292	NM_024966	SEMA6D	-12111	0.120657418624
chr11	8611212	8611213	MACS_peak_1849	NM_001289058	STK33	-4624	0.327412860758
chr7	134858549	134858550	MACS_peak_12484	NM_001243752	C7orf49	3273	0.392036629874
chr2	114675033	114675034	MACS_peak_6413	NM_001277140	ACTR3	26859	0.0168871888624
chr2	211207735	211207736	MACS_peak_7007	NM_079420	MYL1	27840	0.0148167052744
chr10	112655632	112655633	MACS_peak_1714	NM_001195304	BBIP1	-23492	0.0264561491233
chrX	113805148	113805149	MACS_peak_14543	NM_001256761	HTR2C	-13402	0.101577489001
chr10	61141639	61141640	MACS_peak_1420	NM_001143773	FAM13C	18978	0.0482963157356
chr10	61141806	61141807	MACS_peak_1421	NM_001143773	FAM13C	19145	0.0472328021638
chr1	225102092	225102093	MACS_peak_1000	NM_001145154	DNAH14	-15263	0.0792564353262
chr1	225118250	225118251	MACS_peak_1001	NM_001145154	DNAH14	895	0.53830318679
chr12	52355788	52355789	MACS_peak_2729	NM_020328	ACVR1B	10338	0.152834445346
chr10	83662691	83662692	MACS_peak_1557	NM_001010848	NRG3	27622	0.0152536976978
chr10	123733384	123733385	MACS_peak_1783	NM_017615	NSMCE4A	-1359	0.506009416593
chr7	37946572	37946573	MACS_peak_11994	NM_003014	SFRP4	-9953	0.160884805051
chr21	47733135	47733136	MACS_peak_7605	NM_001286477	C21orf58	-10636	0.146880884041
chr10	38060235	38060236	MACS_peak_1312	NR_051997	ZNF33BP1	-23868	0.0251625122797
chr17	74745309	74745310	MACS_peak_5211	NM_001206986	METTL23	22398	0.0306108731941
chr17	74363950	74363951	MACS_peak_5210	NM_001142601	SPHK1	-16739	0.0650976605499
chr21	41571224	41571225	MACS_peak_7589	NR_039917	MIR4760	-13134	0.105272821349
chr7	102894543	102894544	MACS_peak_12282	NR_027768	DPY19L2P2	-26370	0.0180249206147
chr19	53636533	53636534	MACS_peak_5807	NM_018355	ZNF415	360	0.578104864671
chr13	39112933	39112934	MACS_peak_3243	NR_046999	LINC00366	-28927	0.0128176348533
chr19	59042690	59042691	MACS_peak_5821	NM_032792	ZBTB45	11769	0.126286770721
chr1	44193191	44193192	MACS_peak_132	NR_073023	ST3GAL3	19988	0.0422113276318
chr1	100645663	100645664	MACS_peak_465	NM_001256385	LRRC39	1834	0.474955894315
chr11	3669156	3669157	MACS_peak_1832	NM_053017	ART5	5610	0.287078379846
chr9	138424223	138424224	MACS_peak_13974	NR_120603	OBP2A	-13761	0.0968298465593
chr9	138424899	138424900	MACS_peak_13975	NR_120603	OBP2A	-13085	0.105962855439
chr14	77209903	77209904	MACS_peak_4015	NM_014909	VASH1	-18331	0.0526476680288
chr19	9572924	9572925	MACS_peak_5691	NM_006631	ZNF266	26670	0.0173181533681
chr21	33102785	33102786	MACS_peak_7554	NM_020706	SCAF4	-1646	0.487011926402
chr2	102342888	102342889	MACS_peak_6345	NM_145686	MAP4K4	28724	0.0131693032801
chr16	3274145	3274146	MACS_peak_4569	NM_003454	ZNF200	-11041	0.139159665371
chr9	114517267	114517268	MACS_peak_13870	NM_173521	C9orf84	-28512	0.0135468666763
chr4	166668698	166668699	MACS_peak_9719	NR_121677	LOC101928131	4475	0.333982505317
chr12	52951280	52951281	MACS_peak_2730	NM_175053	KRT74	-16329	0.0687554000045
chr10	124208765	124208766	MACS_peak_1785	NM_001099667	ARMS2	-5413	0.29471887788
chr9	21993182	21993183	MACS_peak_13490	NR_003529	CDKN2B-AS1	-1607	0.489550984249
chr14	23607467	23607468	MACS_peak_3701	NM_001267037	SLC7A8	-16192	0.0700228729881
chr5	148732924	148732925	MACS_peak_10677	NM_152407	GRPEL2	7948	0.210192114959
chr3	39822474	39822475	MACS_peak_7949	NR_104316	MYRIP	-28676	0.0132538571047
chr3	39824861	39824862	MACS_peak_7951	NR_104316	MYRIP	-26289	0.0182206447653
chr2	176872524	176872525	MACS_peak_6775	NM_001305010	KIAA1715	5451	0.293229412065
chr10	86214098	86214099	MACS_peak_1567	NM_001284243	CCSER2	29404	0.0120278157387
chr6	105390670	105390671	MACS_peak_11399	NR_046407	LINC00577	2268	0.448251867636
chr6	105398270	105398271	MACS_peak_11400	NR_046407	LINC00577	9868	0.162718537699
chr6	105407683	105407684	MACS_peak_11401	NR_046407	LINC00577	19281	0.0463840327844
chr15	21155562	21155563	MACS_peak_4167	NR_028506	NF1P2	20937	0.0371942908967
chr15	21155802	21155803	MACS_peak_4168	NR_028506	NF1P2	21177	0.0360229155492
chr15	21156305	21156306	MACS_peak_4169	NR_028506	NF1P2	21680	0.0336862119375
chr9	5293475	5293476	MACS_peak_13405	NM_134441	RLN2	-11136	0.137408092988
chr9	5299585	5299586	MACS_peak_13406	NM_134441	RLN2	-5026	0.310325561765
chr1	86914844	86914845	MACS_peak_385	NM_001285	CLCA1	-19681	0.0439750288047
chr9	138424223	138424224	MACS_peak_13974	NM_001252617	LCN1	10940	0.141046357412
chr9	138424899	138424900	MACS_peak_13975	NM_001252617	LCN1	11616	0.128889478198
chr7	130098436	130098437	MACS_peak_12456	NM_177524	MEST	-27579	0.0153414034141
chr3	113756008	113756009	MACS_peak_8333	NM_001256835	QTRTD1	-19573	0.0446128505143
chrX	147590800	147590801	MACS_peak_14712	NM_001169125	AFF2	8662	0.191104795601
chr5	40836629	40836630	MACS_peak_10076	NM_000997	RPL37	1242	0.513965056141
chr9	8707000	8707001	MACS_peak_13420	NM_001040712	PTPRD	-26946	0.0166924292612
chr4	128967428	128967429	MACS_peak_9474	NM_001278604	LARP1B	-14992	0.0821726026696
chr22	16138407	16138408	MACS_peak_7611	NR_073459	BMS1P18	-23658	0.0258770190377
chr21	47904396	47904397	MACS_peak_7607	NM_206890	DIP2A	25535	0.0201476692619
chr19	54899343	54899344	MACS_peak_5811	NM_001005367	TTYH1	-27261	0.0160058659829
chr7	27154905	27154906	MACS_peak_11923	NR_122069	HOXA-AS2	-6632	0.250507437904
chr7	27156387	27156388	MACS_peak_11924	NR_122069	HOXA-AS2	-5150	0.305237026945
chr7	27161438	27161439	MACS_peak_11925	NR_122069	HOXA-AS2	-99	0.598577064221
chr7	27169367	27169368	MACS_peak_11926	NR_122069	HOXA-AS2	7830	0.213525289786
chr7	27172667	27172668	MACS_peak_11927	NR_122069	HOXA-AS2	11130	0.137518063444
chr7	27178830	27178831	MACS_peak_11928	NR_122069	HOXA-AS2	17293	0.060462415806
chr7	27180040	27180041	MACS_peak_11929	NR_122069	HOXA-AS2	18503	0.0514540209764
chr20	43058020	43058021	MACS_peak_7341	NR_037419	MIR3646	21261	0.035621709841
chr19	35391692	35391693	MACS_peak_5759	NR_046222	LINC00904	1845	0.474259802928
chr8	93125504	93125505	MACS_peak_13085	NM_001198633	RUNX1T1	10050	0.158817426107
chr12	88520032	88520033	MACS_peak_2932	NM_181783	TMTC3	-16040	0.0714564813762
chr15	22106065	22106066	MACS_peak_4177	NR_102390	POTEB2	23262	0.0272800394471
chr13	94515967	94515968	MACS_peak_3569	NR_046536	GPC6-AS2	5241	0.301555861913
chr11	71796592	71796593	MACS_peak_2139	NM_001145309	LRTOMT	5216	0.302562725293
chr11	71796859	71796860	MACS_peak_2140	NM_001145309	LRTOMT	5483	0.291980965154
chr1	40190154	40190155	MACS_peak_119	NR_036543	PPIE	-14362	0.0893732969429
chr7	69091705	69091706	MACS_peak_12099	NM_001127232	AUTS2	27801	0.0148939528113
chr5	143551541	143551542	MACS_peak_10650	NM_020768	KCTD16	1105	0.523439756646
chr5	143575969	143575970	MACS_peak_10651	NM_020768	KCTD16	25533	0.0201530426901
chr15	57902476	57902477	MACS_peak_4345	NM_001018100	MYZAP	18375	0.0523397059484
chr2	113716856	113716857	MACS_peak_6401	NM_001278568	IL36G	-18739	0.0498601429764
chr15	31645354	31645355	MACS_peak_4209	NM_001302461	KLF13	26297	0.0182012197727
chr2	42152055	42152056	MACS_peak_6024	NR_110262	LOC101929723	-8808	0.187420598112
chr1	206832466	206832467	MACS_peak_908	NM_004759	MAPKAPK2	-25898	0.0191957444707
chr1	206838914	206838915	MACS_peak_909	NM_004759	MAPKAPK2	-19450	0.0453505337313
chr1	206884205	206884206	MACS_peak_910	NM_004759	MAPKAPK2	25841	0.0193421879088
chrX	74379312	74379313	MACS_peak_14330	NM_001271697	ABCB7	3137	0.399210406433
chr9	26943622	26943623	MACS_peak_13527	NM_025103	IFT74	-12748	0.110832709811
chr12	62652378	62652379	MACS_peak_2790	NM_001252078	USP15	-1742	0.480817900082
chr2	152672987	152672988	MACS_peak_6616	NM_177985	ARL5A	-12022	0.12209774905
chr5	64866809	64866810	MACS_peak_10192	NM_001278927	PPWD1	7744	0.215987804545
chr11	46970211	46970212	MACS_peak_2051	NM_001278222	C11orf49	11972	0.122914453367
chr5	137446308	137446309	MACS_peak_10628	NM_003551	NME5	-28824	0.0129948779891
chr19	47556705	47556706	MACS_peak_5797	NM_017854	TMEM160	4823	0.318839745807
chr5	140737303	140737304	MACS_peak_10638	NM_018923	PCDHGB2	-2399	0.440490382642
chr19	54899343	54899344	MACS_peak_5811	NM_001289025	LAIR1	22622	0.029710146258
chr5	153862418	153862419	MACS_peak_10707	NM_004821	HAND1	4594	0.328725134999
chrX	131326159	131326160	MACS_peak_14632	NM_021183	RAP2C	-26030	0.0188608550396
chr15	65299713	65299714	MACS_peak_4387	NM_139242	MTFMT	-22264	0.0311627024572
chr17	46629796	46629797	MACS_peak_5064	NM_002145	HOXB2	7403	0.226034719214
chr17	46646205	46646206	MACS_peak_5065	NM_002145	HOXB2	23812	0.0253510955394
chr5	92909764	92909765	MACS_peak_10347	NR_021491	NR2F1-AS1	-7262	0.230324368293
chr10	4458409	4458410	MACS_peak_1132	NR_108056	LINC00703	9749	0.165320929543
chr4	159078631	159078632	MACS_peak_9672	NM_001031700	FAM198B	-15571	0.076067564022
chr10	75238006	75238007	MACS_peak_1499	NM_001142354	PPP3CB	-17776	0.0566913672269
chr5	116741035	116741036	MACS_peak_10494	NR_046089	LINC00992	-10172	0.156254894405
chr5	72143673	72143674	MACS_peak_10232	NM_153188	TNPO1	-256	0.586177090211
chr3	50643960	50643961	MACS_peak_7986	NM_001243926	MAPKAPK3	-5332	0.29791909181
chr12	124441015	124441016	MACS_peak_3101	NM_001304957	CCDC92	-16517	0.0670533527573
chr11	73490104	73490105	MACS_peak_2146	NM_001243718	RAB6A	17903	0.0557394755037
chr5	42791467	42791468	MACS_peak_10089	NM_005410	SEPP1	-20557	0.039127359183
chr20	34344856	34344857	MACS_peak_7305	NM_001242599	RBM39	14598	0.0866048032648
chr10	128114970	128114971	MACS_peak_1800	NR_073453	LINC00601	4522	0.331896092539
chr21	47733135	47733136	MACS_peak_7605	NM_001286476	C21orf58	-10678	0.146060649889
chr4	68568872	68568873	MACS_peak_9115	NR_015439	UBA6-AS1	1877	0.472240605121
chr18	32282952	32282953	MACS_peak_5436	NM_001198941	DTNA	-7243	0.230908596403
chr17	45431062	45431063	MACS_peak_5057	NR_110880	LOC102724508	29795	0.0114168303403
chr14	24809582	24809583	MACS_peak_3707	NM_139247	ADCY4	5305	0.298993533375
chr10	112655632	112655633	MACS_peak_1714	NM_001199492	PDCD4	24080	0.024461210361
chr3	43354829	43354830	MACS_peak_7969	NM_017719	SNRK	26826	0.0169616562014
chr12	70736280	70736281	MACS_peak_2837	NM_014505	KCNMB4	-23781	0.025456096921
chr5	140737303	140737304	MACS_peak_10638	NM_018922	PCDHGB1	7476	0.223845320307
chr9	134952702	134952703	MACS_peak_13968	NM_001253881	MED27	-2572	0.43044602806
chr1	76224433	76224434	MACS_peak_314	NM_004582	RABGGTB	-27445	0.0156179664277
chr1	76275067	76275068	MACS_peak_315	NM_004582	RABGGTB	23189	0.0275468615923
chr4	84408114	84408115	MACS_peak_9204	NM_139076	FAM175A	1824	0.475589591211
chr13	90190063	90190064	MACS_peak_3548	NR_046991	LINC00353	-26604	0.017471225648
chr11	112843245	112843246	MACS_peak_2347	NM_001242607	NCAM1	11277	0.134848952138
chrX	110906152	110906153	MACS_peak_14526	NM_001257239	ALG13	-18732	0.0499067008335
chr16	53766483	53766484	MACS_peak_4722	NM_001080432	FTO	28609	0.0133727886649
chr7	27169367	27169368	MACS_peak_11926	NM_006896	HOXA7	-26929	0.0167303083476
chr7	27172667	27172668	MACS_peak_11927	NM_006896	HOXA7	-23629	0.0259772705393
chr7	27178830	27178831	MACS_peak_11928	NM_006896	HOXA7	-17466	0.0590837116001
chr7	27180040	27180041	MACS_peak_11929	NM_006896	HOXA7	-16256	0.0694278866906
chr7	27192334	27192335	MACS_peak_11930	NM_006896	HOXA7	-3962	0.357626309248
chr7	27195545	27195546	MACS_peak_11931	NM_006896	HOXA7	-751	0.548738466087
chr1	161194256	161194257	MACS_peak_674	NM_001077475	NR1I3	-13744	0.097049576478
chr12	54723950	54723951	MACS_peak_2748	NM_001261461	NFE2	29129	0.0124770207479
chr2	169648003	169648004	MACS_peak_6728	NM_001039724	NOSTRIN	-11096	0.138142893877
chr15	83697630	83697631	MACS_peak_4465	NM_001160113	C15orf40	17237	0.0609155581368
chr1	203720225	203720226	MACS_peak_893	NR_046213	LINC00260	20521	0.0393156219763
chr20	18012680	18012681	MACS_peak_7249	NM_001303462	OVOL2	-27152	0.016240183149
chr12	54384314	54384315	MACS_peak_2738	NR_003084	HOXC5	-26321	0.0181430689604
chr12	54405223	54405224	MACS_peak_2739	NR_003084	HOXC5	-5412	0.29475817635
chr12	54410547	54410548	MACS_peak_2740	NR_003084	HOXC5	-88	0.599455621366
chr12	54420659	54420660	MACS_peak_2741	NR_003084	HOXC5	10024	0.159368948604
chr12	54422771	54422772	MACS_peak_2742	NR_003084	HOXC5	12136	0.120255896803
chr12	54427466	54427467	MACS_peak_2743	NR_003084	HOXC5	16831	0.0643040069411
chr12	54437885	54437886	MACS_peak_2744	NR_003084	HOXC5	27250	0.0160293584766
chr19	49061831	49061832	MACS_peak_5802	NM_177973	SULT2B1	6403	0.25827423471
chr3	158499775	158499776	MACS_peak_8547	NM_001289406	MFSD1	-19939	0.0424880111543
chr11	112843245	112843246	MACS_peak_2347	NR_120563	LOC101928847	9063	0.181155409517
chr12	57092916	57092917	MACS_peak_2758	NM_001282601	PTGES3	10724	0.145167552867
chr12	8867403	8867404	MACS_peak_2487	NM_020734	RIMKLB	15023	0.0818336568824
chr12	54548358	54548359	MACS_peak_2747	NR_026656	LOC400043	28504	0.0135613243768
chr6	8670290	8670291	MACS_peak_10895	NR_004855	HULC	17849	0.0561422479682
chr17	66595416	66595417	MACS_peak_5169	NR_110825	LINC01482	-28878	0.0129016508879
chr17	66643437	66643438	MACS_peak_5170	NR_110825	LINC01482	19143	0.0472453992573
chr11	3404888	3404889	MACS_peak_1831	NM_001242841	ZNF195	4436	0.335723737625
chr16	75492471	75492472	MACS_peak_4824	NM_001304998	TMEM170A	-6164	0.266637114522
chr10	45926586	45926587	MACS_peak_1337	NR_120674	LOC102724323	-21983	0.0323524131208
chr3	28388453	28388454	MACS_peak_7883	NM_022461	AZI2	-2165	0.454450325273
chr1	6536748	6536749	MACS_peak_18	NM_148966	TNFRSF25	10493	0.149708281766
chr3	131106679	131106680	MACS_peak_8402	NM_001171905	NUDT16	6165	0.266601565277
chr3	131125220	131125221	MACS_peak_8404	NM_001171905	NUDT16	24706	0.0225023994478
chr10	3093511	3093512	MACS_peak_1127	NM_002627	PFKP	-16200	0.0699482217447
chr19	11171718	11171719	MACS_peak_5692	NM_001195800	LDLR	-28319	0.0138999968333
chr6	29422871	29422872	MACS_peak_11013	NM_013937	OR11A1	27362	0.0157917651688
chr12	4906612	4906613	MACS_peak_2469	NM_002235	KCNA6	-11729	0.12696209944
chr7	27201067	27201068	MACS_peak_11932	NM_018951	HOXA10	-12888	0.108783022493
chr8	125355146	125355147	MACS_peak_13289	NM_194291	TMEM65	-29794	0.0114183526858
chr8	133746527	133746528	MACS_peak_13325	NM_001145153	TMEM71	-26387	0.017984110397
chr7	24616547	24616548	MACS_peak_11900	NM_001303037	MPP6	3583	0.37616276887
chr7	24616722	24616723	MACS_peak_11901	NM_001303037	MPP6	3758	0.367487245642
chr4	57281632	57281633	MACS_peak_9056	NM_001286672	AASDH	27958	0.0145854133787
chr1	75064529	75064530	MACS_peak_307	NR_121670	ERICH3-AS1	9111	0.179999717057
chr9	86532777	86532778	MACS_peak_13731	NM_017576	KIF27	-3603	0.375161004433
chr12	100880742	100880743	MACS_peak_3012	NM_001206993	NR1H4	-16395	0.0681530069016
chr16	30344235	30344236	MACS_peak_4665	NM_006110	CD2BP2	-22447	0.0304115340395
chr12	57039981	57039982	MACS_peak_2756	NM_001300905	BAZ2A	15866	0.0731336516938
chr12	25366578	25366579	MACS_peak_2588	NM_001204102	CASC1	18484	0.0515845364127
chr10	70098340	70098341	MACS_peak_1480	NM_021644	HNRNPH3	6573	0.252485868038
chr3	113756008	113756009	MACS_peak_8333	NM_020817	KIAA1407	-19452	0.0453384418679
chr1	172118566	172118567	MACS_peak_732	NR_036066	MIR3120	10619	0.14721419165
chr1	106179493	106179494	MACS_peak_508	NR_125955	LOC101928476	17936	0.0554947605791
chr2	88281081	88281082	MACS_peak_6306	NM_001024457	RGPD1	-4228	0.345164786715
chr8	22000677	22000678	MACS_peak_12693	NR_033404	BMP1	-21975	0.0323869407729
chr8	86729667	86729668	MACS_peak_13039	NR_003594	REXO1L2P	-28094	0.0143233147588
chr8	86755265	86755266	MACS_peak_13041	NR_003594	REXO1L2P	-2496	0.434830056039
chr8	86773512	86773513	MACS_peak_13042	NR_003594	REXO1L2P	15751	0.0742636757308
chr8	86785709	86785710	MACS_peak_13043	NR_003594	REXO1L2P	27948	0.0146048735671
